lon,lat,Y,S_e,S_o_02km,S_o_05km,S_o_10km,Y0,Y1,R0,R1
29.775,-0.465,0,0,0,0,0,1,0,0.988,0.012
29.805,-0.465,0,0,0,0,0,1,0,0.954,0.046
29.815,-0.465,0,0,0,0,0,1,0,0.77,0.23
29.825,-0.465,0,0,0,0,0,1,0,0.956,0.044
29.835,-0.465,0,0,0,0,0,1,0,1,0
29.855,-0.465,1,0,0,0,0,0,1,0.094,0.906
29.865,-0.465,1,0,0,0,0,0,1,0.158,0.842
29.885,-0.465,1,0,0,0,0,0,1,0.082,0.918
29.905,-0.465,1,0,0,0,0,0,1,0.008,0.992
29.915,-0.465,1,0,0,0,0,0,1,0.008,0.992
29.925,-0.465,1,0,0,0,0,0,1,0.024,0.976
29.935,-0.465,1,0,0,0,0,0,1,0.022,0.978
29.955,-0.465,1,0,0,0,0,0,1,0.274,0.726
29.965,-0.465,0,0,0,0,0,1,0,0.902,0.098
29.975,-0.465,0,0,0,0,0,1,0,0.622,0.378
29.995,-0.465,0,0,0,0,0,1,0,0.994,0.006
29.675,-0.475,0,0,0,0,0,1,0,0.884,0.116
29.695,-0.475,0,0,0,0,0,1,0,0.966,0.034
29.705,-0.475,0,0,0,0,0,1,0,0.994,0.006
29.715,-0.475,0,0,0,0,0,1,0,0.996,0.004
29.745,-0.475,0,0,0,0,0,1,0,0.902,0.098
29.765,-0.475,0,0,0,0,0,1,0,0.984,0.016
29.775,-0.475,0,0,0,0,0,1,0,0.992,0.008
29.785,-0.475,0,0,0,0,0,1,0,0.96,0.04
29.855,-0.475,1,0,0,0,0,0,1,0.15,0.85
29.865,-0.475,1,0,0,0,0,0,1,0.064,0.936
29.885,-0.475,1,0,0,0,0,0,1,0.05,0.95
29.955,-0.475,1,0,0,0,0,0,1,0.78,0.22
29.985,-0.475,0,0,0,0,0,1,0,0.994,0.006
29.705,-0.485,0,0,0,0,0,1,0,0.996,0.004
29.715,-0.485,0,0,0,0,0,1,0,0.942,0.058
29.725,-0.485,0,0,0,0,0,1,0,0.998,0.002
29.745,-0.485,0,0,0,0,0,1,0,0.882,0.118
29.755,-0.485,0,0,0,0,0,1,0,0.994,0.006
29.775,-0.485,0,0,0,0,0,1,0,0.996,0.004
29.785,-0.485,0,0,0,0,0,1,0,1,0
29.805,-0.485,0,0,0,0,0,1,0,1,0
29.825,-0.485,1,0,0,0,0,0,1,0.908,0.092
29.845,-0.485,1,0,0,0,0,0,1,0.138,0.862
29.855,-0.485,1,0,0,0,0,0,1,0.014,0.986
29.885,-0.485,1,0,0,0,0,0,1,0.002,0.998
29.895,-0.485,1,0,0,0,0,0,1,0,1
29.925,-0.485,1,0,0,0,0,0,1,0.01,0.99
29.975,-0.485,0,0,0,0,0,1,0,0.992,0.008
29.985,-0.485,0,0,0,0,0,1,0,0.994,0.006
29.995,-0.485,0,0,0,0,0,1,0,1,0
29.695,-0.495,0,0,0,0,0,1,0,0.898,0.102
29.705,-0.495,0,0,0,0,0,1,0,0.99,0.01
29.715,-0.495,0,0,0,0,0,1,0,0.878,0.122
29.755,-0.495,0,0,0,0,0,1,0,0.998,0.002
29.765,-0.495,0,0,0,0,0,1,0,0.998,0.002
29.775,-0.495,0,0,0,0,0,1,0,1,0
29.835,-0.495,1,0,0,0,0,0,1,0.724,0.276
29.885,-0.495,1,0,0,0,0,0,1,0,1
29.915,-0.495,1,0,0,0,0,0,1,0,1
29.965,-0.495,0,0,0,0,0,1,0,0.996,0.004
29.675,-0.505,0,0,0,0,0,1,0,1,0
29.685,-0.505,0,0,0,0,0,1,0,0.992,0.008
29.705,-0.505,0,0,0,0,0,1,0,1,0
29.765,-0.505,0,0,0,0,0,1,0,1,0
29.785,-0.505,0,0,0,0,0,1,0,1,0
29.895,-0.505,1,0,0,0,0,0,1,0.006,0.994
29.905,-0.505,1,0,0,0,0,0,1,0,1
29.915,-0.505,1,0,0,0,0,0,1,0.026,0.974
29.935,-0.505,0,0,0,0,0,1,0,0.998,0.002
29.945,-0.505,0,0,0,0,0,1,0,0.998,0.002
29.955,-0.505,0,0,0,0,0,1,0,0.998,0.002
29.965,-0.505,0,0,0,0,0,1,0,0.988,0.012
29.975,-0.505,0,0,0,0,0,1,0,0.998,0.002
29.675,-0.515,0,0,0,0,0,1,0,0.996,0.004
29.685,-0.515,0,0,0,0,0,1,0,0.926,0.074
29.695,-0.515,0,0,0,0,0,1,0,0.994,0.006
29.715,-0.515,0,0,0,0,0,1,0,1,0
29.735,-0.515,0,0,0,0,0,1,0,1,0
29.745,-0.515,0,0,0,0,0,1,0,1,0
29.765,-0.515,0,0,0,0,0,1,0,1,0
29.805,-0.515,0,0,0,0,0,1,0,0.986,0.014
29.825,-0.515,0,0,0,0,0,1,0,1,0
29.865,-0.515,1,0,0,0,0,0,1,0.276,0.724
29.885,-0.515,1,0,0,0,0,0,1,0.07,0.93
29.905,-0.515,1,0,0,0,0,0,1,0.148,0.852
29.925,-0.515,1,0,0,0,0,0,1,0.808,0.192
29.955,-0.515,0,0,0,0,0,1,0,0.996,0.004
29.975,-0.515,0,0,0,0,0,1,0,1,0
29.985,-0.515,0,0,0,0,0,1,0,0.996,0.004
29.995,-0.515,0,0,0,0,0,1,0,0.998,0.002
29.675,-0.525,0,0,0,0,0,1,0,0.986,0.014
29.705,-0.525,0,0,0,0,0,1,0,0.624,0.376
29.715,-0.525,0,0,0,0,0,1,0,1,0
29.725,-0.525,0,0,0,0,0,1,0,0.9,0.1
29.735,-0.525,0,0,0,0,0,1,0,1,0
29.775,-0.525,0,0,0,0,0,1,0,1,0
29.785,-0.525,0,0,0,0,0,1,0,1,0
29.815,-0.525,0,0,0,0,0,1,0,0.972,0.028
29.825,-0.525,0,0,0,0,0,1,0,0.996,0.004
29.845,-0.525,1,0,0,0,0,0,1,0.292,0.708
29.855,-0.525,1,0,0,0,0,0,1,0.022,0.978
29.865,-0.525,1,0,0,0,0,0,1,0.03,0.97
29.885,-0.525,1,0,0,0,0,0,1,0.48,0.52
29.905,-0.525,1,0,0,0,0,0,1,0.002,0.998
29.915,-0.525,1,0,0,0,0,0,1,0.03,0.97
29.925,-0.525,0,0,0,0,0,1,0,0.928,0.072
29.935,-0.525,0,0,0,0,0,1,0,1,0
29.945,-0.525,0,0,0,0,0,1,0,1,0
29.985,-0.525,0,0,0,0,0,1,0,1,0
29.995,-0.525,0,0,0,0,0,1,0,0.994,0.006
29.675,-0.535,0,0,0,0,0,1,0,0.774,0.226
29.695,-0.535,0,0,0,0,0,1,0,1,0
29.715,-0.535,0,0,0,0,0,1,0,1,0
29.735,-0.535,0,0,0,0,0,1,0,0.976,0.024
29.755,-0.535,0,0,0,0,0,1,0,1,0
29.795,-0.535,0,0,0,0,0,1,0,0.936,0.064
29.825,-0.535,1,0,0,0,0,0,1,0.598,0.402
29.845,-0.535,1,0,0,0,0,0,1,0.132,0.868
29.875,-0.535,1,0,0,0,0,0,1,0.12,0.88
29.925,-0.535,1,0,0,0,0,0,1,0.202,0.798
29.935,-0.535,0,0,0,0,0,1,0,0.988,0.012
29.955,-0.535,0,0,0,0,0,1,0,1,0
29.965,-0.535,0,0,0,0,0,1,0,0.994,0.006
29.695,-0.545,0,0,0,0,0,1,0,0.986,0.014
29.705,-0.545,0,0,0,0,0,1,0,0.994,0.006
29.735,-0.545,0,0,0,0,0,1,0,0.996,0.004
29.795,-0.545,0,0,0,0,0,1,0,0.974,0.026
29.825,-0.545,1,0,0,0,0,0,1,0.344,0.656
29.835,-0.545,1,0,0,0,0,0,1,0.276,0.724
29.875,-0.545,1,0,0,0,0,0,1,0.008,0.992
29.925,-0.545,1,0,0,0,0,0,1,0.802,0.198
29.945,-0.545,0,0,0,0,0,1,0,1,0
29.965,-0.545,0,0,0,0,0,1,0,1,0
29.995,-0.545,0,0,0,0,0,1,0,0.99,0.01
29.685,-0.555,0,0,0,0,0,1,0,0.992,0.008
29.695,-0.555,0,0,0,0,0,1,0,0.992,0.008
29.705,-0.555,0,0,0,0,0,1,0,0.99,0.01
29.765,-0.555,0,0,0,0,0,1,0,0.998,0.002
29.785,-0.555,0,0,0,0,0,1,0,1,0
29.825,-0.555,0,0,0,0,0,1,0,0.832,0.168
29.845,-0.555,1,0,0,0,0,0,1,0.422,0.578
29.875,-0.555,1,0,0,0,0,0,1,0.002,0.998
29.885,-0.555,1,0,0,0,0,0,1,0,1
29.905,-0.555,1,0,0,0,0,0,1,0.078,0.922
29.915,-0.555,1,0,0,0,0,0,1,0.122,0.878
29.925,-0.555,0,0,0,0,0,1,0,0.97,0.03
29.935,-0.555,0,0,0,0,0,1,0,0.996,0.004
29.945,-0.555,0,0,0,0,0,1,0,0.986,0.014
29.955,-0.555,0,0,0,0,0,1,0,0.998,0.002
29.965,-0.555,0,0,0,0,0,1,0,0.998,0.002
29.685,-0.565,0,0,0,0,0,1,0,0.994,0.006
29.695,-0.565,0,0,0,0,0,1,0,0.988,0.012
29.705,-0.565,0,0,0,0,0,1,0,1,0
29.715,-0.565,0,0,0,0,0,1,0,1,0
29.745,-0.565,0,0,0,0,0,1,0,1,0
29.815,-0.565,0,0,0,0,0,1,0,0.936,0.064
29.845,-0.565,1,0,0,0,0,0,1,0.442,0.558
29.895,-0.565,1,0,0,0,0,0,1,0.002,0.998
29.905,-0.565,1,0,0,0,0,0,1,0.2,0.8
29.915,-0.565,1,0,0,0,0,0,1,0.246,0.754
29.945,-0.565,0,0,0,0,0,1,0,0.99,0.01
29.955,-0.565,0,0,0,0,0,1,0,0.994,0.006
29.995,-0.565,0,0,0,0,0,1,0,0.998,0.002
29.695,-0.575,0,0,0,0,0,1,0,0.996,0.004
29.715,-0.575,0,0,0,0,0,1,0,1,0
29.735,-0.575,0,0,0,0,0,1,0,0.964,0.036
29.745,-0.575,0,0,0,0,0,1,0,1,0
29.755,-0.575,0,0,0,0,0,1,0,1,0
29.835,-0.575,0,0,0,0,0,1,0,0.834,0.166
29.845,-0.575,1,0,0,0,0,0,1,0.118,0.882
29.885,-0.575,1,0,0,0,0,0,1,0.002,0.998
29.915,-0.575,1,0,0,0,0,0,1,0.896,0.104
29.925,-0.575,0,0,0,0,0,1,0,0.996,0.004
29.935,-0.575,0,0,0,0,0,1,0,0.99,0.01
29.945,-0.575,0,0,0,0,0,1,0,0.988,0.012
29.995,-0.575,0,0,0,0,0,1,0,1,0
29.685,-0.585,0,0,0,0,0,1,0,0.988,0.012
29.715,-0.585,0,0,0,0,0,1,0,0.998,0.002
29.745,-0.585,0,0,0,0,0,1,0,1,0
29.755,-0.585,0,0,0,0,0,1,0,1,0
29.765,-0.585,0,0,0,0,0,1,0,0.998,0.002
29.795,-0.585,0,0,0,0,0,1,0,0.998,0.002
29.825,-0.585,1,0,0,0,0,0,1,0.58,0.42
29.835,-0.585,1,0,0,0,0,0,1,0.386,0.614
29.865,-0.585,1,0,0,0,0,0,1,0.3,0.7
29.885,-0.585,1,0,0,0,0,0,1,0.004,0.996
29.895,-0.585,1,0,0,0,0,0,1,0.158,0.842
29.915,-0.585,0,0,0,0,0,1,0,0.972,0.028
29.925,-0.585,0,0,0,0,0,1,0,0.998,0.002
29.935,-0.585,0,0,0,0,0,1,0,0.992,0.008
29.955,-0.585,0,0,0,0,0,1,0,1,0
29.965,-0.585,0,0,0,0,0,1,0,0.996,0.004
29.995,-0.585,0,0,0,0,0,1,0,1,0
29.665,-0.595,0,0,0,0,0,1,0,1,0
29.695,-0.595,0,0,0,0,0,1,0,0.994,0.006
29.735,-0.595,0,0,0,0,0,1,0,0.984,0.016
29.785,-0.595,0,0,0,0,0,1,0,0.99,0.01
29.815,-0.595,0,0,0,0,0,1,0,0.992,0.008
29.825,-0.595,0,0,0,0,0,1,0,0.998,0.002
29.835,-0.595,0,0,0,0,0,1,0,0.95,0.05
29.865,-0.595,1,0,0,0,0,0,1,0.856,0.144
29.885,-0.595,1,0,0,0,0,0,1,0.334,0.666
29.905,-0.595,0,0,0,0,0,1,0,0.998,0.002
29.915,-0.595,0,0,0,0,0,1,0,0.99,0.01
29.925,-0.595,0,0,0,0,0,1,0,0.996,0.004
29.935,-0.595,0,0,0,0,0,1,0,0.976,0.024
29.945,-0.595,0,0,0,0,0,1,0,0.974,0.026
29.655,-0.605,0,0,0,0,0,1,0,0.994,0.006
29.675,-0.605,0,0,0,0,0,1,0,0.996,0.004
29.685,-0.605,0,0,0,0,0,1,0,0.996,0.004
29.705,-0.605,0,0,0,0,0,1,0,0.962,0.038
29.735,-0.605,0,0,0,0,0,1,0,0.958,0.042
29.765,-0.605,0,0,0,0,0,1,0,0.996,0.004
29.775,-0.605,0,0,0,0,0,1,0,0.996,0.004
29.785,-0.605,0,0,0,0,0,1,0,1,0
29.825,-0.605,0,0,0,0,0,1,0,0.992,0.008
29.865,-0.605,0,0,0,0,0,1,0,0.988,0.012
29.875,-0.605,1,0,0,0,0,0,1,0.928,0.072
29.885,-0.605,1,0,0,0,0,0,1,0.92,0.08
29.935,-0.605,0,0,0,0,0,1,0,0.982,0.018
29.965,-0.605,0,0,0,0,0,1,0,0.998,0.002
29.975,-0.605,0,0,0,0,0,1,0,0.994,0.006
29.995,-0.605,0,0,0,0,0,1,0,1,0
29.675,-0.615,0,0,0,0,0,1,0,1,0
29.695,-0.615,0,0,0,0,0,1,0,0.988,0.012
29.705,-0.615,0,0,0,0,0,1,0,0.988,0.012
29.725,-0.615,0,0,0,0,0,1,0,0.994,0.006
29.735,-0.615,0,0,0,0,0,1,0,1,0
29.755,-0.615,0,0,0,0,0,1,0,1,0
29.775,-0.615,0,0,0,0,0,1,0,0.998,0.002
29.815,-0.615,0,0,0,0,0,1,0,0.992,0.008
29.825,-0.615,0,0,0,0,0,1,0,0.986,0.014
29.835,-0.615,0,0,0,0,0,1,0,0.998,0.002
29.855,-0.615,0,0,0,0,0,1,0,0.998,0.002
29.885,-0.615,0,0,0,0,0,1,0,0.938,0.062
29.905,-0.615,0,0,0,0,0,1,0,0.99,0.01
29.915,-0.615,0,0,0,0,0,1,0,1,0
29.925,-0.615,0,0,0,0,0,1,0,0.984,0.016
29.985,-0.615,0,0,0,0,0,1,0,0.996,0.004
29.995,-0.615,0,0,0,0,0,1,0,1,0
29.665,-0.625,0,0,0,0,0,1,0,1,0
29.675,-0.625,0,0,0,0,0,1,0,0.992,0.008
29.695,-0.625,0,0,0,0,0,1,0,1,0
29.705,-0.625,0,0,0,0,0,1,0,0.988,0.012
29.735,-0.625,0,0,0,0,0,1,0,1,0
29.745,-0.625,0,0,0,0,0,1,0,0.994,0.006
29.775,-0.625,0,0,0,0,0,1,0,0.996,0.004
29.835,-0.625,0,0,0,0,0,1,0,0.978,0.022
29.845,-0.625,0,0,0,0,0,1,0,0.996,0.004
29.855,-0.625,0,0,0,0,0,1,0,0.986,0.014
29.865,-0.625,0,0,0,0,0,1,0,0.984,0.016
29.905,-0.625,0,0,0,0,0,1,0,0.988,0.012
29.915,-0.625,0,0,0,0,0,1,0,0.994,0.006
29.925,-0.625,0,0,0,0,0,1,0,0.994,0.006
29.935,-0.625,0,0,0,0,0,1,0,0.994,0.006
29.945,-0.625,0,0,0,0,0,1,0,0.994,0.006
29.955,-0.625,0,0,0,0,0,1,0,1,0
29.975,-0.625,0,0,0,0,0,1,0,0.998,0.002
29.665,-0.635,0,0,0,0,0,1,0,1,0
29.675,-0.635,0,0,0,0,0,1,0,0.994,0.006
29.695,-0.635,0,0,0,0,0,1,0,0.98,0.02
29.705,-0.635,0,0,0,0,0,1,0,0.99,0.01
29.715,-0.635,0,0,0,0,0,1,0,0.99,0.01
29.735,-0.635,0,0,0,0,0,1,0,0.994,0.006
29.745,-0.635,0,0,0,0,0,1,0,0.992,0.008
29.755,-0.635,0,0,0,0,0,1,0,1,0
29.775,-0.635,0,0,0,0,0,1,0,0.998,0.002
29.805,-0.635,0,0,0,0,0,1,0,0.974,0.026
29.815,-0.635,0,0,0,0,0,1,0,0.988,0.012
29.835,-0.635,0,0,0,0,0,1,0,0.982,0.018
29.845,-0.635,0,0,0,0,0,1,0,0.994,0.006
29.865,-0.635,0,0,0,0,0,1,0,0.944,0.056
29.885,-0.635,0,0,0,0,0,1,0,0.978,0.022
29.955,-0.635,0,0,0,0,0,1,0,0.996,0.004
29.985,-0.635,0,0,0,0,0,1,0,1,0
29.675,-0.645,0,0,0,0,0,1,0,0.996,0.004
29.685,-0.645,0,0,0,0,0,1,0,0.992,0.008
29.745,-0.645,0,0,0,0,0,1,0,1,0
29.755,-0.645,0,0,0,0,0,1,0,0.998,0.002
29.765,-0.645,0,0,0,0,0,1,0,0.998,0.002
29.775,-0.645,0,0,0,0,0,1,0,0.996,0.004
29.785,-0.645,0,0,0,0,0,1,0,0.99,0.01
29.815,-0.645,0,0,0,0,0,1,0,0.992,0.008
29.825,-0.645,0,0,0,0,0,1,0,0.99,0.01
29.845,-0.645,0,0,0,0,0,1,0,0.994,0.006
29.855,-0.645,0,0,0,0,0,1,0,0.982,0.018
29.905,-0.645,0,0,0,0,0,1,0,0.968,0.032
29.935,-0.645,0,0,0,0,0,1,0,0.964,0.036
29.945,-0.645,0,0,0,0,0,1,0,0.998,0.002
29.975,-0.645,0,0,0,0,0,1,0,0.998,0.002
29.985,-0.645,0,0,0,0,0,1,0,0.998,0.002
29.685,-0.655,0,0,0,0,0,1,0,0.994,0.006
29.695,-0.655,0,0,0,0,0,1,0,1,0
29.705,-0.655,0,0,0,0,0,1,0,1,0
29.725,-0.655,0,0,0,0,0,1,0,0.996,0.004
29.775,-0.655,0,0,0,0,0,1,0,0.994,0.006
29.785,-0.655,0,0,0,0,0,1,0,0.986,0.014
29.795,-0.655,0,0,0,0,0,1,0,0.986,0.014
29.815,-0.655,0,0,0,0,0,1,0,0.984,0.016
29.865,-0.655,0,0,0,0,0,1,0,0.988,0.012
29.885,-0.655,0,0,0,0,0,1,0,0.966,0.034
29.895,-0.655,0,0,0,0,0,1,0,0.974,0.026
29.915,-0.655,0,0,0,0,0,1,0,0.974,0.026
29.935,-0.655,0,0,0,0,0,1,0,0.986,0.014
29.945,-0.655,0,0,0,0,0,1,0,1,0
29.955,-0.655,0,0,0,0,0,1,0,0.976,0.024
29.965,-0.655,0,0,0,0,0,1,0,0.994,0.006
29.975,-0.655,0,0,0,0,0,1,0,0.998,0.002
29.985,-0.655,0,0,0,0,0,1,0,1,0
29.995,-0.655,0,0,0,0,0,1,0,0.998,0.002
29.645,-0.665,0,0,0,0,0,1,0,0.928,0.072
29.685,-0.665,0,0,0,0,0,1,0,0.998,0.002
29.705,-0.665,0,0,0,0,0,1,0,0.996,0.004
29.735,-0.665,0,0,0,0,0,1,0,1,0
29.745,-0.665,0,0,0,0,0,1,0,0.994,0.006
29.765,-0.665,0,0,0,0,0,1,0,0.972,0.028
29.785,-0.665,0,0,0,0,0,1,0,0.988,0.012
29.795,-0.665,0,0,0,0,0,1,0,0.984,0.016
29.815,-0.665,0,0,0,0,0,1,0,0.992,0.008
29.825,-0.665,0,0,0,0,0,1,0,0.974,0.026
29.855,-0.665,0,0,0,0,0,1,0,0.91,0.09
29.875,-0.665,0,0,0,0,0,1,0,0.928,0.072
29.895,-0.665,0,0,0,0,0,1,0,0.866,0.134
29.905,-0.665,0,0,0,0,0,1,0,0.984,0.016
29.935,-0.665,0,0,0,0,0,1,0,1,0
29.945,-0.665,0,0,0,0,0,1,0,0.988,0.012
29.955,-0.665,0,0,0,0,0,1,0,0.994,0.006
29.965,-0.665,0,0,0,0,0,1,0,0.992,0.008
29.975,-0.665,0,0,0,0,0,1,0,0.998,0.002
29.645,-0.675,0,0,0,0,0,1,0,0.866,0.134
29.665,-0.675,0,0,0,0,0,1,0,1,0
29.675,-0.675,0,0,0,0,0,1,0,0.998,0.002
29.695,-0.675,0,0,0,0,0,1,0,1,0
29.705,-0.675,0,0,0,0,0,1,0,1,0
29.715,-0.675,0,0,0,0,0,1,0,1,0
29.725,-0.675,0,0,0,0,0,1,0,1,0
29.735,-0.675,0,0,0,0,0,1,0,1,0
29.745,-0.675,0,0,0,0,0,1,0,1,0
29.755,-0.675,0,0,0,0,0,1,0,0.99,0.01
29.765,-0.675,0,0,0,0,0,1,0,0.998,0.002
29.775,-0.675,0,0,0,0,0,1,0,0.998,0.002
29.795,-0.675,0,0,0,0,0,1,0,0.674,0.326
29.815,-0.675,0,0,0,0,0,1,0,0.98,0.02
29.825,-0.675,1,0,0,0,0,0,1,0.284,0.716
29.845,-0.675,0,0,0,0,0,1,0,0.842,0.158
29.855,-0.675,0,0,0,0,0,1,0,0.95,0.05
29.875,-0.675,0,0,0,0,0,1,0,0.98,0.02
29.885,-0.675,0,0,0,0,0,1,0,0.948,0.052
29.905,-0.675,0,0,0,0,0,1,0,0.996,0.004
29.915,-0.675,0,0,0,0,0,1,0,0.99,0.01
29.925,-0.675,0,0,0,0,0,1,0,0.99,0.01
29.935,-0.675,0,0,0,0,0,1,0,0.988,0.012
29.945,-0.675,0,0,0,0,0,1,0,0.998,0.002
29.985,-0.675,0,0,0,0,0,1,0,1,0
29.635,-0.685,0,0,0,0,0,1,0,0.928,0.072
29.685,-0.685,0,0,0,0,0,1,0,0.984,0.016
29.725,-0.685,0,0,0,0,0,1,0,0.998,0.002
29.735,-0.685,0,0,0,0,0,1,0,1,0
29.745,-0.685,0,0,0,0,0,1,0,0.988,0.012
29.755,-0.685,0,0,0,0,0,1,0,0.99,0.01
29.775,-0.685,0,0,0,0,0,1,0,0.982,0.018
29.805,-0.685,0,0,0,0,0,1,0,0.938,0.062
29.815,-0.685,0,0,0,0,0,1,0,0.832,0.168
29.845,-0.685,0,0,0,0,0,1,0,0.852,0.148
29.855,-0.685,0,0,0,0,0,1,0,0.984,0.016
29.905,-0.685,0,0,0,0,0,1,0,0.994,0.006
29.935,-0.685,0,0,0,0,0,1,0,0.998,0.002
29.955,-0.685,0,0,0,0,0,1,0,0.998,0.002
29.965,-0.685,0,0,0,0,0,1,0,1,0
29.635,-0.695,0,0,0,0,0,1,0,0.742,0.258
29.645,-0.695,0,0,0,0,0,1,0,0.996,0.004
29.665,-0.695,0,0,0,0,0,1,0,0.986,0.014
29.675,-0.695,0,0,0,0,0,1,0,0.996,0.004
29.685,-0.695,0,0,0,0,0,1,0,0.988,0.012
29.705,-0.695,0,0,0,0,0,1,0,1,0
29.715,-0.695,0,0,0,0,0,1,0,1,0
29.725,-0.695,0,0,0,0,0,1,0,1,0
29.745,-0.695,0,0,0,0,0,1,0,0.98,0.02
29.755,-0.695,0,0,0,0,0,1,0,0.97,0.03
29.795,-0.695,0,0,0,0,0,1,0,0.956,0.044
29.815,-0.695,0,0,0,0,0,1,0,0.876,0.124
29.855,-0.695,0,0,0,0,0,1,0,0.928,0.072
29.865,-0.695,0,0,0,0,0,1,0,0.926,0.074
29.885,-0.695,0,0,0,0,0,1,0,0.946,0.054
29.935,-0.695,0,0,0,0,0,1,0,1,0
29.965,-0.695,0,0,0,0,0,1,0,0.996,0.004
29.985,-0.695,0,0,0,0,0,1,0,0.998,0.002
29.995,-0.695,0,0,0,0,0,1,0,1,0
29.635,-0.705,0,0,0,0,0,1,0,0.942,0.058
29.675,-0.705,0,0,0,0,0,1,0,0.988,0.012
29.685,-0.705,0,0,0,0,0,1,0,0.988,0.012
29.725,-0.705,0,0,0,0,0,1,0,0.98,0.02
29.735,-0.705,0,0,0,0,0,1,0,1,0
29.755,-0.705,0,0,0,0,0,1,0,0.978,0.022
29.765,-0.705,0,0,0,0,0,1,0,0.988,0.012
29.785,-0.705,0,0,0,0,0,1,0,0.988,0.012
29.795,-0.705,0,0,0,0,0,1,0,0.856,0.144
29.835,-0.705,0,0,0,0,0,1,0,0.956,0.044
29.845,-0.705,0,0,0,0,0,1,0,0.922,0.078
29.915,-0.705,0,0,0,0,0,1,0,0.994,0.006
29.925,-0.705,0,0,0,0,0,1,0,0.998,0.002
29.935,-0.705,0,0,0,0,0,1,0,0.998,0.002
29.945,-0.705,0,0,0,0,0,1,0,0.998,0.002
29.955,-0.705,0,0,0,0,0,1,0,0.996,0.004
29.975,-0.705,0,0,0,0,0,1,0,0.998,0.002
29.985,-0.705,0,0,0,0,0,1,0,0.994,0.006
29.995,-0.705,0,0,0,0,0,1,0,1,0
29.635,-0.715,0,0,0,0,0,1,0,0.988,0.012
29.675,-0.715,0,0,0,0,0,1,0,0.994,0.006
29.685,-0.715,0,0,0,0,0,1,0,0.998,0.002
29.695,-0.715,0,0,0,0,0,1,0,0.982,0.018
29.705,-0.715,0,0,0,0,0,1,0,0.97,0.03
29.715,-0.715,0,0,0,0,0,1,0,0.984,0.016
29.735,-0.715,0,0,0,0,0,1,0,0.978,0.022
29.755,-0.715,0,0,0,0,0,1,0,0.988,0.012
29.785,-0.715,0,0,0,0,0,1,0,0.998,0.002
29.795,-0.715,0,0,0,0,0,1,0,0.958,0.042
29.815,-0.715,0,0,0,0,0,1,0,0.9,0.1
29.825,-0.715,0,0,0,0,0,1,0,0.862,0.138
29.835,-0.715,0,0,0,0,0,1,0,0.846,0.154
29.845,-0.715,0,0,0,0,0,1,0,0.974,0.026
29.855,-0.715,0,0,0,0,0,1,0,0.942,0.058
29.875,-0.715,0,0,0,0,0,1,0,0.96,0.04
29.915,-0.715,0,0,0,0,0,1,0,1,0
29.925,-0.715,0,0,0,0,0,1,0,1,0
29.935,-0.715,0,0,0,0,0,1,0,0.998,0.002
29.945,-0.715,0,0,0,0,0,1,0,1,0
29.955,-0.715,0,0,0,0,0,1,0,1,0
29.985,-0.715,0,0,0,0,0,1,0,1,0
29.995,-0.715,0,0,0,0,0,1,0,0.996,0.004
29.635,-0.725,0,0,0,0,0,1,0,1,0
29.645,-0.725,0,0,0,0,0,1,0,0.998,0.002
29.655,-0.725,0,0,0,0,0,1,0,0.992,0.008
29.685,-0.725,0,0,0,0,0,1,0,1,0
29.695,-0.725,0,0,0,0,0,1,0,0.992,0.008
29.725,-0.725,0,0,0,0,0,1,0,1,0
29.775,-0.725,0,0,0,0,0,1,0,0.954,0.046
29.785,-0.725,0,0,0,0,0,1,0,0.974,0.026
29.815,-0.725,0,0,0,0,0,1,0,0.984,0.016
29.825,-0.725,0,0,0,0,0,1,0,0.884,0.116
29.855,-0.725,0,0,0,0,0,1,0,0.982,0.018
29.935,-0.725,0,0,0,0,0,1,0,1,0
29.955,-0.725,0,0,0,0,0,1,0,0.998,0.002
29.975,-0.725,0,0,0,0,0,1,0,1,0
29.675,-0.735,0,0,0,0,0,1,0,0.992,0.008
29.775,-0.735,0,0,0,0,0,1,0,0.992,0.008
29.785,-0.735,0,0,0,0,0,1,0,0.96,0.04
29.795,-0.735,0,0,0,0,0,1,0,0.97,0.03
29.805,-0.735,0,0,0,0,0,1,0,0.918,0.082
29.825,-0.735,0,0,0,0,0,1,0,0.972,0.028
29.845,-0.735,0,0,0,0,0,1,0,1,0
29.855,-0.735,0,0,0,0,0,1,0,0.912,0.088
29.865,-0.735,0,0,0,0,0,1,0,0.982,0.018
29.875,-0.735,0,0,0,0,0,1,0,0.994,0.006
29.895,-0.735,0,0,0,0,0,1,0,0.994,0.006
29.915,-0.735,0,0,0,0,0,1,0,0.996,0.004
29.935,-0.735,0,0,0,0,0,1,0,0.998,0.002
29.945,-0.735,0,0,0,0,0,1,0,0.976,0.024
29.975,-0.735,0,0,0,0,0,1,0,1,0
29.985,-0.735,0,0,0,0,0,1,0,1,0
29.635,-0.745,0,0,0,0,0,1,0,0.972,0.028
29.645,-0.745,0,0,0,0,0,1,0,1,0
29.655,-0.745,0,0,0,0,0,1,0,0.994,0.006
29.685,-0.745,0,0,0,0,0,1,0,1,0
29.695,-0.745,0,0,0,0,0,1,0,1,0
29.705,-0.745,0,0,0,0,0,1,0,1,0
29.735,-0.745,0,0,0,0,0,1,0,1,0
