"shrid2","lat","lon","Ycons","Ylowinc","Ymidinc","wave","D","R_PC1","R_PC1_scaled"
"11-28-543-04818-582468",18.445,83.085,1,0,0,"Buffer",0,-27.895055400913,-0.572068155951599
"11-28-543-04818-582469",18.465,83.055,1,0,0,"Buffer",0,-58.8389205906475,-1.20666090519299
"11-28-543-04818-582470",18.445,83.035,1,1,1,"Buffer",0,-42.5600638202081,-0.872816234880537
"11-28-543-04818-582471",18.435,83.055,1,1,1,"Buffer",0,-41.10163180549,-0.842906901443139
"11-28-543-04818-582472",18.435,83.095,1,0,1,"Buffer",0,-17.3156719317325,-0.355107540339386
"11-28-543-04818-582473",18.415,83.095,1,1,1,"Buffer",0,-23.2289604788356,-0.476376490199232
"11-28-543-04818-582474",18.415,83.125,1,1,1,"Buffer",0,-29.6116920293731,-0.60727271591279
"11-28-543-04818-582475",18.405,83.115,1,0,1,"Buffer",0,-38.8172342075357,-0.796058773610448
"11-28-543-04818-582476",18.375,83.095,1,0,0,"Buffer",0,-14.5187414633267,-0.29774845528328
"11-28-543-04818-582477",18.355,83.095,1,1,1,"Buffer",0,19.9404517733601,0.408936182806597
"11-28-543-04818-582478",18.345,83.095,1,0,1,"Buffer",0,-23.1228903830236,-0.474201218516109
"11-28-543-04818-582479",18.355,83.115,1,0,1,"Buffer",0,-22.7335205219559,-0.466216072216781
"11-28-543-04818-582480",18.365,83.135,1,0,1,"Buffer",0,-7.16923764072295,-0.147025789974697
"11-28-543-04818-582481",18.395,83.135,1,1,1,"Buffer",0,-21.2963940824508,-0.436743670735547
"11-28-543-04818-582482",18.425,83.135,1,0,0,"Buffer",0,-33.8189803007525,-0.693555234745357
"11-28-543-04818-582483",18.445,83.135,1,0,1,"Buffer",0,-10.5913386485067,-0.217205790869726
"11-28-543-04818-582484",18.425,83.145,1,0,1,"Buffer",0,-24.5588320813155,-0.503649323479146
"11-28-543-04818-582485",18.435,83.165,0,0,1,"Buffer",0,-42.0497173177536,-0.862350115406691
"11-28-543-04818-582486",18.445,83.165,0,0,1,"Buffer",0,-16.1359648163349,-0.330914260764597
"11-28-543-04818-582487",18.435,83.185,1,0,0,"Buffer",0,-54.7868086071484,-1.12356072142229
"11-28-543-04818-582488",18.415,83.175,1,1,1,"Buffer",0,-49.6609248254251,-1.0184397657372
"11-28-543-04818-582489",18.405,83.165,0,1,1,"Buffer",0,-55.5334857051675,-1.13887347790963
"11-28-543-04818-582490",18.355,83.145,1,1,1,"Buffer",0,-28.7942373853639,-0.590508462748512
"11-28-543-04818-582491",18.375,83.155,1,0,0,"Buffer",0,-34.3622238166621,-0.70469600187819
"11-28-543-04818-582492",18.385,83.175,1,1,1,"Buffer",0,19.0435177233804,0.390541976356472
"11-28-543-04818-582493",18.415,83.195,1,0,1,"Buffer",0,-54.503665432746,-1.11775405815087
"11-28-543-04819-582494",18.535,83.285,1,0,0,"Buffer",0,-37.5714818866669,-0.770511047580531
"11-28-543-04819-582495",18.525,83.295,0,0,0,"Buffer",0,-32.3049677179953,-0.662506062271691
"11-28-543-04819-582496",18.495,83.315,1,0,0,"Buffer",0,-23.308171438371,-0.478000938220622
"11-28-543-04819-582497",18.515,83.275,0,0,0,"Buffer",0,-33.6246469454369,-0.689569871654391
"11-28-543-04819-582498",18.515,83.265,1,0,0,"Buffer",0,-29.0961450368046,-0.596699945466333
"11-28-543-04819-582499",18.505,83.225,1,0,0,"Buffer",0,61.2602298117,1.25631679872568
"11-28-543-04819-582500",18.495,83.255,0,0,0,"Buffer",0,-25.7291263154657,-0.527649564913663
"11-28-543-04819-582501",18.495,83.285,0,0,0,"Buffer",0,4.2502117738617,0.0871627884201036
"11-28-543-04819-582502",18.485,83.285,1,0,0,"Buffer",0,17.9663824088576,0.368452225888751
"11-28-543-04819-582503",18.495,83.305,0,0,0,"Buffer",0,-25.9731838110568,-0.532654664184566
"11-28-543-04819-582504",18.475,83.295,1,0,1,"Buffer",0,28.9273095579684,0.593237489498818
"11-28-543-04819-582505",18.475,83.305,0,0,0,"Buffer",0,2.62289413021341,0.0537899705436096
"11-28-543-04819-582506",18.475,83.315,0,0,0,"Buffer",0,2.35463172164585,0.0482884800760424
"11-28-543-04819-582508",18.455,83.315,0,0,0,"Buffer",0,-59.0557326492239,-1.21110725859704
"11-28-543-04819-582509",18.475,83.285,0,0,0,"Buffer",0,85.7926426946892,1.75942432073316
"11-28-543-04819-582510",18.455,83.285,0,0,0,"Buffer",0,-68.9897740579308,-1.41483328344801
"11-28-543-04819-582511",18.455,83.275,1,0,0,"Buffer",0,-65.9416957110359,-1.3523236904738
"11-28-543-04819-582512",18.455,83.245,1,0,0,"Buffer",0,-26.1894167901498,-0.537089141902135
"11-28-543-04819-582513",18.475,83.235,0,0,0,"Buffer",0,12.7365468444642,0.261199440610013
"11-28-543-04819-582514",18.445,83.225,1,1,1,"Buffer",0,-49.1675936678818,-1.00832259473635
"11-28-543-04819-582515",18.445,83.215,1,0,0,"Buffer",0,-43.9508447276734,-0.901338188238633
"11-28-543-04819-582516",18.435,83.205,1,1,1,"Buffer",0,-41.1348625822525,-0.84358839387648
"11-28-543-04819-582517",18.435,83.225,1,1,1,"Buffer",0,-34.0408290938571,-0.698104880843829
"11-28-543-04819-582518",18.425,83.225,1,1,1,"Buffer",0,-42.8095702727779,-0.877933080650089
"11-28-543-04819-582519",18.425,83.235,1,0,0,"Buffer",0,-59.3829765907817,-1.21781833464628
"11-28-543-04819-582520",18.435,83.255,1,0,0,"Buffer",0,-61.7128152713635,-1.26559836227159
"11-28-543-04819-582521",18.435,83.275,0,0,0,"Buffer",0,-60.3443249381245,-1.23753354110088
"11-28-543-04819-582522",18.435,83.295,1,0,1,"Buffer",0,-66.6992496575347,-1.36785950795037
"11-28-543-04819-582523",18.435,83.295,0,0,0,"Buffer",0,-66.703989529338,-1.36795671262278
"11-28-543-04819-582524",18.425,83.295,1,0,0,"Buffer",0,-79.1502577689078,-1.62320315748399
"11-28-543-04819-582525",18.435,83.315,0,0,0,"Buffer",0,-60.7155888236161,-1.24514737241586
"11-28-543-04820-582526",18.515,83.335,1,0,0,"Treatment",1,-30.5737664918815,-0.627002813442451
"11-28-543-04820-582528",18.525,83.365,1,0,0,"Treatment",1,-41.8798302527819,-0.858866093647938
"11-28-543-04820-582529",18.535,83.395,1,0,0,"Treatment",1,-18.8429392497495,-0.38642853919406
"11-28-543-04820-582530",18.545,83.425,0,0,0,"Treatment",1,-6.82467527932617,-0.139959550031394
"11-28-543-04820-582531",18.545,83.445,0,0,0,"Treatment",1,-56.9679410315313,-1.16829110055114
"11-28-543-04820-582532",18.535,83.425,1,0,0,"Treatment",1,-35.3345898640692,-0.724637157887938
"11-28-543-04820-582533",18.535,83.445,0,0,0,"Treatment",1,-28.8932753816691,-0.592539521052616
"11-28-543-04820-582534",18.525,83.475,0,0,0,"Treatment",1,-71.3305508855856,-1.4628376291661
"11-28-543-04820-582535",18.515,83.455,1,0,0,"Treatment",1,-12.2489786799564,-0.251200456318282
"11-28-543-04820-582536",18.515,83.425,1,0,0,"Treatment",1,-27.948939782063,-0.573173209808494
"11-28-543-04820-582537",18.505,83.405,1,0,0,"Treatment",1,-34.8466196238187,-0.714629927879345
"11-28-543-04820-582538",18.515,83.395,0,0,0,"Treatment",1,-47.3291642574853,-0.97062032429675
"11-28-543-04820-582539",18.505,83.385,1,0,0,"Treatment",1,-19.6147187638487,-0.402256092754594
"11-28-543-04820-582540",18.505,83.375,0,0,0,"Treatment",1,-71.7161856790625,-1.47074617718669
"11-28-543-04820-582541",18.505,83.355,0,0,0,"Treatment",1,-69.06694225983,-1.41641583886237
"11-28-543-04820-582542",18.495,83.345,0,0,0,"Treatment",1,-63.6132420758413,-1.30457206717855
"11-28-543-04820-582543",18.495,83.335,1,0,0,"Treatment",1,-49.5744787437442,-1.01666694077501
"11-28-543-04820-582544",18.485,83.335,1,0,0,"Treatment",1,-54.1048563810946,-1.10957533416284
"11-28-543-04820-582545",18.475,83.325,0,0,0,"Treatment",1,35.8879739218184,0.735985885929511
"11-28-543-04820-582546",18.475,83.345,1,0,0,"Treatment",1,-7.00380108576723,-0.143633038694576
"11-28-543-04820-582547",18.465,83.345,1,0,1,"Treatment",1,-65.4938099013007,-1.34313850673533
"11-28-543-04820-582548",18.465,83.355,1,0,0,"Treatment",1,-63.8265345357701,-1.30894624111283
"11-28-543-04820-582549",18.475,83.365,1,0,0,"Treatment",1,-10.0369437683732,-0.205836333014604
"11-28-543-04820-582550",18.495,83.395,1,0,0,"Treatment",1,-21.1432835439179,-0.433603699791721
"11-28-543-04820-582551",18.475,83.385,1,0,0,"Treatment",1,12.9535276952185,0.265649255582016
"11-28-543-04820-582553",18.485,83.415,0,0,0,"Treatment",1,-24.377938309088,-0.499939577604329
"11-28-543-04820-582554",18.475,83.455,1,0,1,"Treatment",1,48.8449587144053,1.00170603921322
"11-28-543-04821-582555",18.555,83.475,1,0,0,"Control",0,-28.9864915445858,-0.594451185957318
"11-28-543-04821-582556",18.555,83.505,0,0,0,"Control",0,-65.6242158372167,-1.34581285465157
"11-28-543-04821-582557",18.525,83.485,0,0,0,"Control",0,-76.3013600253082,-1.56477833432977
"11-28-543-04821-582558",18.525,83.495,0,0,0,"Control",0,-67.1504126817003,-1.37711190037471
"11-28-543-04821-582559",18.535,83.515,1,0,0,"Control",0,-12.9931645136992,-0.266462122282947
"11-28-543-04821-582560",18.535,83.535,1,0,0,"Control",0,-43.280292947052,-0.887586599826388
"11-28-543-04821-582561",18.535,83.545,0,0,0,"Control",0,-20.5126917899622,-0.420671606391688
"11-28-543-04821-582563",18.525,83.545,0,0,0,"Control",0,-47.7495752882612,-0.979242058853685
"11-28-543-04821-582564",18.525,83.565,0,0,0,"Control",0,-31.5342363547363,-0.64670000405181
"11-28-543-04821-582565",18.535,83.565,1,0,0,"Control",0,-17.9848629987109,-0.368831223413808
"11-28-543-04821-582566",18.545,83.575,0,0,1,"Control",0,14.4647628298622,0.296641468512217
"11-28-543-04821-582567",18.545,83.585,1,0,0,"Control",0,-13.7318210866456,-0.281610394888748
"11-28-543-04821-582568",18.535,83.575,0,0,1,"Control",0,-18.2455730533769,-0.37417783119312
"11-28-543-04821-582569",18.535,83.605,1,0,0,"Control",0,-28.1194191590673,-0.576669378625117
"11-28-543-04821-582570",18.545,83.625,0,0,0,"Control",0,-24.9496003363205,-0.511663147858854
"11-28-543-04821-582571",18.515,83.585,0,0,0,"Control",0,-8.29358919323629,-0.170083844889568
"11-28-543-04821-582572",18.515,83.575,0,0,0,"Control",0,-42.130682013784,-0.864010528827264
"11-28-543-04821-582573",18.505,83.565,0,1,1,"Control",0,4.28316699464182,0.0878386297873175
"11-28-543-04821-582574",18.495,83.555,0,0,1,"Control",0,-7.31601712947399,-0.150035924575777
"11-28-543-04821-582575",18.505,83.545,0,0,0,"Control",0,-2.42283213607724,-0.0496871252752777
"11-28-543-04821-582576",18.505,83.545,1,0,0,"Control",0,-2.38667884663768,-0.0489456983333331
"11-28-543-04821-582577",18.515,83.515,1,0,0,"Control",0,-53.7561686421421,-1.10242449151497
"11-28-543-04821-582578",18.495,83.505,0,0,0,"Control",0,-54.8577200005969,-1.12501496302544
"11-28-543-04821-582579",18.515,83.485,1,0,0,"Control",0,-39.2978284346498,-0.805914737304183
"11-28-543-04821-582580",18.505,83.475,1,0,0,"Control",0,-13.9658708864719,-0.286410257640881
"11-28-543-04821-582581",18.495,83.455,0,0,0,"Control",0,-39.7884861629457,-0.815977081966904
"11-28-543-04821-582582",18.495,83.445,0,0,0,"Control",0,-17.0435180772187,-0.349526244606173
"11-28-543-04821-582583",18.495,83.485,1,0,0,"Control",0,3.0389794569919,0.0623229941274558
"11-28-543-04821-582584",18.475,83.495,1,0,1,"Control",0,17.284082141544,0.35445970104456
"11-28-543-04821-582585",18.465,83.505,0,0,0,"Control",0,-39.8143273845536,-0.816507030367446
"11-28-543-04821-582587",18.475,83.525,0,0,0,"Control",0,-58.9084544564098,-1.20808689663811
"11-28-543-04821-582588",18.495,83.535,0,0,0,"Control",0,10.2155182267942,0.209498514704539
"11-28-543-04821-582589",18.475,83.545,1,0,1,"Control",0,-23.2309891165912,-0.476418093237593
"11-28-543-04821-582590",18.485,83.555,1,0,0,"Control",0,-25.1885451230513,-0.516563396363644
"11-28-543-04821-582591",18.495,83.565,1,0,1,"Control",0,-15.7206552603903,-0.322397146587776
"11-28-543-04821-582592",18.485,83.565,1,0,0,"Control",0,-17.1303108023287,-0.351306178486571
"11-28-543-04821-582593",18.485,83.585,0,0,0,"Control",0,-20.7626692953402,-0.425798112450762
"11-28-543-04821-582594",18.485,83.615,1,0,0,"Control",0,-55.4947822372583,-1.13807975224042
"11-28-543-04821-582596",18.465,83.585,0,0,0,"Control",0,6.67144487593521,0.136817120914701
"11-28-543-04821-582597",18.475,83.555,0,0,0,"Control",0,-6.96967546226323,-0.142933194861034
"11-28-543-04821-582599",18.455,83.545,1,0,0,"Control",0,-37.5209064512243,-0.769473853150399
"11-28-543-04821-582600",18.455,83.565,0,0,0,"Control",0,-36.1962659524386,-0.742308298662403
"11-28-543-04821-582601",18.445,83.555,1,1,1,"Control",0,-36.7349059122547,-0.753354656667621
"11-28-543-04821-582602",18.425,83.575,1,0,0,"Control",0,-39.8876733673903,-0.818011200212059
"11-28-543-04821-582603",18.455,83.585,0,0,1,"Control",0,-36.7297966017806,-0.753249875595166
"11-28-543-04821-582604",18.445,83.595,1,1,1,"Control",0,20.8758321362166,0.428118841224087
"11-28-543-04822-582605",18.465,83.435,0,0,1,"Control",0,-8.96442157790228,-0.183841187892942
"11-28-543-04822-582606",18.445,83.435,0,0,0,"Control",0,-20.330403328956,-0.416933258421401
"11-28-543-04822-582607",18.455,83.455,0,0,1,"Control",0,-36.1926785920447,-0.742234729543585
"11-28-543-04822-582608",18.465,83.475,0,0,0,"Control",0,-26.6637282648307,-0.546816259728848
"11-28-543-04822-582609",18.445,83.485,0,0,0,"Control",0,-1.41865630179561,-0.0290936183073781
"11-28-543-04822-582611",18.445,83.525,0,0,1,"Control",0,-35.6400828473222,-0.730902168122689
"11-28-543-04822-582612",18.425,83.525,0,0,0,"Control",0,24.9358321526345,0.511380791744524
"11-28-543-04822-582613",18.425,83.505,0,0,0,"Control",0,54.7770066576152,1.12335970432039
"11-28-543-04822-582614",18.435,83.485,0,0,1,"Control",0,71.5833326920839,1.4680216454666
"11-28-543-04822-582615",18.425,83.465,0,0,0,"Control",0,-78.0412684093954,-1.60046014841847
"11-28-543-04822-582616",18.435,83.455,0,0,0,"Control",0,-55.2262930135297,-1.13257361027713
"11-28-543-04822-582617",18.425,83.425,0,0,0,"Control",0,-41.8657106054711,-0.858576529763454
"11-28-543-04822-582618",18.405,83.435,1,0,0,"Control",0,-26.3384327032185,-0.540145140801275
"11-28-543-04822-582619",18.405,83.465,0,0,0,"Control",0,-41.1844203596089,-0.844604718307384
"11-28-543-04822-582620",18.415,83.475,0,0,0,"Control",0,-62.9337624911062,-1.29063738852459
"11-28-543-04822-582621",18.415,83.485,0,0,0,"Control",0,-45.5774874772219,-0.934697165474999
"11-28-543-04822-582622",18.405,83.515,1,0,1,"Control",0,-31.5179373367801,-0.64636574591853
"11-28-543-04822-582623",18.425,83.545,0,0,0,"Control",0,-44.3531325283355,-0.909588253957414
"11-28-543-04822-582624",18.405,83.565,1,0,0,"Control",0,-17.775639497695,-0.364540495157932
"11-28-543-04822-582626",18.405,83.585,0,0,0,"Control",0,-22.3036729589506,-0.45740081448832
"11-28-543-04822-582627",18.405,83.575,1,0,1,"Control",0,-28.4623007192178,-0.583701148915799
"11-28-543-04822-582628",18.375,83.565,0,0,0,"Control",0,-45.8965277681895,-0.941240002128484
"11-28-543-04822-582629",18.395,83.545,0,0,0,"Control",0,-45.6627471132829,-0.936445658965245
"11-28-543-04822-582630",18.395,83.495,0,0,0,"Control",0,13.9009113533342,0.285078076012291
"11-28-543-04822-582631",18.405,83.485,0,0,0,"Control",0,-40.9043258062691,-0.838860575758883
"11-28-543-04822-582632",18.385,83.465,1,0,0,"Control",0,-27.5878670977115,-0.565768378316576
"11-28-543-04822-582633",18.385,83.475,0,0,0,"Control",0,23.7690284248924,0.487452133159926
"11-28-543-04822-582634",18.365,83.495,0,0,0,"Control",0,-27.7417244327104,-0.568923664464874
"11-28-543-04822-582635",18.365,83.475,0,0,0,"Control",0,-24.765143875477,-0.50788033883082
"11-28-543-04822-582636",18.375,83.435,0,0,0,"Control",0,-35.5320733606678,-0.728687123665253
"11-28-543-04822-582637",18.365,83.415,1,0,0,"Control",0,-27.3969547620533,-0.561853173050312
"11-28-543-04822-582638",18.345,83.415,0,0,1,"Control",0,-15.9019532844667,-0.326115182806757
"11-28-543-04822-582639",18.335,83.425,0,0,1,"Control",0,1.1162887796101,0.0228927046203362
"11-28-543-04822-582640",18.345,83.435,0,0,0,"Control",0,-39.6474167500678,-0.813084048856684
"11-28-543-04822-582641",18.335,83.435,0,0,0,"Control",0,32.6592376278742,0.669771383352463
"11-28-543-04822-582642",18.325,83.455,0,0,0,"Control",0,10.3526995232333,0.212311810830217
"11-28-543-04822-582644",18.355,83.465,0,0,1,"Control",0,-2.30177177167797,-0.0472044351201454
"11-28-543-04822-582645",18.355,83.495,0,0,0,"Control",0,-33.1867027905139,-0.680588570075458
"11-28-543-04823-582646",18.455,83.345,1,0,0,"Buffer",0,-49.1418898500852,-1.00779546419523
"11-28-543-04823-582647",18.455,83.355,0,0,0,"Buffer",0,-66.68448560026,-1.36755672859044
"11-28-543-04823-582648",18.445,83.375,1,0,0,"Buffer",0,-64.194055460293,-1.3164833122727
"11-28-543-04823-582649",18.445,83.395,0,0,0,"Buffer",0,-42.195295923142,-0.865335622448481
"11-28-543-04823-582650",18.435,83.395,1,1,1,"Buffer",0,-52.5620081016784,-1.07793480298505
"11-28-543-04823-582652",18.435,83.355,1,0,0,"Buffer",0,-56.3238495484347,-1.15508215646755
"11-28-543-04823-582653",18.445,83.335,1,0,0,"Buffer",0,-56.4125322632253,-1.15690085000968
"11-28-543-04823-582654",18.425,83.345,0,0,0,"Buffer",0,-59.5133636823887,-1.22049229610588
"11-28-543-04823-582655",18.415,83.355,1,0,0,"Buffer",0,-77.4100616439864,-1.58751544244381
"11-28-543-04823-582656",18.415,83.365,1,0,0,"Buffer",0,-50.9862641781538,-1.04561965223066
"11-28-543-04823-582657",18.405,83.355,1,0,0,"Buffer",0,-33.8822582362172,-0.694852930388311
"11-28-543-04823-582658",18.405,83.335,1,0,0,"Buffer",0,-28.9314751588458,-0.593322917098015
"11-28-543-04823-582659",18.395,83.335,0,0,0,"Buffer",0,10.0908907607198,0.206942670893749
"11-28-543-04823-582660",18.395,83.365,0,0,0,"Buffer",0,14.7415315783699,0.302317405889228
"11-28-543-04823-582661",18.405,83.385,0,0,0,"Buffer",0,-52.7552308284463,-1.08189738945069
"11-28-543-04823-582662",18.395,83.385,1,0,0,"Buffer",0,-46.164100560197,-0.94672735002963
"11-28-543-04823-582663",18.405,83.405,0,0,0,"Buffer",0,-34.2694545352028,-0.7027935015601
"11-28-543-04823-582664",18.405,83.415,0,0,0,"Buffer",0,-36.1572262496707,-0.74150767753259
"11-28-543-04823-582665",18.385,83.395,0,0,0,"Buffer",0,-58.7228924375865,-1.2042814149713
"11-28-543-04823-582666",18.385,83.385,0,0,0,"Buffer",0,-50.3426245576701,-1.03241997488657
"11-28-543-04823-582667",18.385,83.355,0,0,0,"Buffer",0,-2.93420841811089,-0.0601743633343496
"11-28-543-04823-582668",18.375,83.345,0,0,0,"Buffer",0,5.19327055598399,0.106502914857888
"11-28-543-04823-582669",18.375,83.335,0,0,0,"Buffer",0,18.1425393653354,0.372064829764312
"11-28-543-04823-582670",18.375,83.325,0,0,0,"Buffer",0,23.6798815627988,0.485623920945474
"11-28-543-04823-582671",18.375,83.315,0,0,1,"Buffer",0,24.256280203201,0.49744462904477
"11-28-543-04823-582672",18.375,83.305,1,0,0,"Buffer",0,-73.4671727674526,-1.50665519189751
"11-28-543-04823-582673",18.365,83.295,1,0,0,"Buffer",0,-70.3051128904984,-1.44180808057904
"11-28-543-04823-582674",18.345,83.305,0,0,0,"Buffer",0,-59.6391779973983,-1.22307247965975
"11-28-543-04823-582676",18.345,83.315,1,0,0,"Buffer",0,-61.7130552334735,-1.26560328338322
"11-28-543-04823-582677",18.355,83.335,0,0,0,"Buffer",0,-52.4253760536162,-1.07513277077341
"11-28-543-04823-582678",18.355,83.355,0,0,0,"Buffer",0,-39.1329334503794,-0.802533092485003
"11-28-543-04823-582679",18.355,83.375,1,0,0,"Buffer",0,-66.0317482926625,-1.35417047706624
"11-28-543-04823-582680",18.375,83.365,1,0,0,"Buffer",0,9.0940756053482,0.186500115768392
"11-28-543-04823-582682",18.375,83.395,0,0,0,"Buffer",0,-34.230917291573,-0.702003184796722
"11-28-543-04823-582683",18.365,83.405,0,0,0,"Buffer",0,-56.5279144634455,-1.15926709311481
"11-28-543-04823-582684",18.355,83.395,1,0,0,"Buffer",0,-38.8674848398738,-0.797089307020901
"11-28-543-04823-582685",18.355,83.385,1,0,0,"Buffer",0,-48.4401118764343,-0.993403493091251
"11-28-543-04823-582686",18.345,83.375,1,0,0,"Buffer",0,-45.4642086700602,-0.932374058480229
"11-28-543-04823-582687",18.335,83.355,0,0,0,"Buffer",0,-55.2278609756519,-1.13260576583972
"11-28-543-04823-582688",18.325,83.375,1,0,0,"Buffer",0,-34.7508516444255,-0.712665930655347
"11-28-543-04823-582691",18.345,83.405,0,0,0,"Buffer",0,-19.4639484274277,-0.39916411437029
"11-28-543-04824-582693",18.385,83.235,1,0,0,"Buffer",0,-58.6084206126201,-1.20193384172307
"11-28-543-04824-582694",18.395,83.255,1,0,0,"Buffer",0,-58.1419726518143,-1.19236798781275
"11-28-543-04824-582697",18.405,83.295,0,0,0,"Buffer",0,-81.6501407912788,-1.6744704322805
"11-28-543-04824-582698",18.405,83.315,0,0,0,"Buffer",0,-67.5870948201415,-1.38606732068433
"11-28-543-04824-582699",18.385,83.295,1,0,0,"Buffer",0,-71.182122450667,-1.4597936781922
"11-28-543-04824-582700",18.385,83.275,0,0,0,"Buffer",0,-78.786415328505,-1.61574152419642
"11-28-543-04824-582701",18.375,83.255,0,0,0,"Buffer",0,-47.7788535763013,-0.979842494164095
"11-28-543-04824-582703",18.365,83.235,1,0,0,"Buffer",0,-63.1427039778821,-1.29492233326923
"11-28-543-04824-582704",18.355,83.215,1,0,0,"Buffer",0,-63.4257497937172,-1.30072699992386
