shrid2,Ycons,Ylowinc,Ymidinc,wave,D,R_PC1,R_PC1_scaled
11-28-552-05299-594554,0,0,0,Treatment,1,22.75374214766036,0.46696342745545333
11-28-552-05299-594555,0,0,0,Treatment,1,60.486518923703066,1.241333931278896
11-28-552-05299-594556,0,0,0,Treatment,1,37.336142150358526,0.7662305740020064
11-28-552-05299-594557,0,0,0,Treatment,1,46.1471154150956,0.947053677657642
11-28-552-05299-594558,0,0,0,Treatment,1,32.113447524837426,0.6590478799616206
11-28-552-05299-594559,0,0,0,Treatment,1,62.272615800637674,1.2779890851436253
11-28-552-05300-594560,0,0,0,Buffer,0,36.36005054617077,0.7461987445981176
11-28-552-05300-594561,0,0,0,Buffer,0,58.286351439406474,1.1961810178470795
11-28-552-05300-594562,0,0,1,Buffer,0,54.259847678529084,1.1135471379059325
11-28-552-05300-594563,0,0,0,Buffer,0,26.391581065498613,0.5416209373534137
11-28-552-05300-594564,0,0,0,Buffer,0,34.49969617863389,0.7080196421845804
11-28-552-05300-594565,0,0,0,Buffer,0,64.64239871531804,1.326622929413426
11-28-552-05300-594566,0,0,0,Buffer,0,67.30489364284034,1.3812639528051065
11-28-552-05300-594567,0,0,0,Buffer,0,43.412467234166826,0.890931889902276
11-28-552-05300-594568,0,0,0,Buffer,0,54.766585011403386,1.1239466493464254
11-28-552-05300-594569,0,0,0,Buffer,0,42.70557509515477,0.8764247036147523
11-28-552-05300-594570,1,0,1,Buffer,0,65.4114022550739,1.3424047962518308
11-28-552-05300-594571,0,0,0,Buffer,0,-108.31485233345192,-2.222890387072478
11-28-552-05300-594572,0,0,0,Buffer,0,22.686181539856584,0.46557691561154246
11-28-552-05300-594573,0,0,0,Buffer,0,58.969654645942036,1.2102041005226454
11-28-552-05300-594575,0,0,0,Buffer,0,39.84577422655263,0.8177344711784208
11-28-552-05300-594576,0,0,0,Buffer,0,-36.10047817651656,-0.7408716734456083
11-28-552-05300-594577,0,1,1,Buffer,0,41.23161779155906,0.8461754307723587
11-28-552-05300-594578,0,1,1,Buffer,0,3.2551778155006077,0.06680435155847127
11-28-552-05300-594579,0,0,0,Buffer,0,-88.40052032008003,-1.8141987234286496
11-28-552-05300-594580,0,0,0,Buffer,0,-47.059940028658964,-0.9657871109298085
11-28-552-05301-594581,0,0,0,Buffer,0,30.999101988240145,0.6361787357231791
11-28-552-05301-594582,0,0,0,Buffer,0,32.810202359262185,0.6733470235252476
11-28-552-05301-594583,0,0,0,Buffer,0,57.510033912881916,1.1802490497942146
11-28-552-05301-594584,0,0,1,Buffer,0,26.792087283870583,0.5498403218939661
11-28-552-05301-594585,0,0,1,Buffer,0,70.89278207825481,1.4548963544670548
11-28-552-05301-594586,1,0,1,Buffer,0,61.486480134050176,1.2618556244173673
11-28-552-05301-594587,0,0,1,Buffer,0,33.251474941347816,0.6824030353247841
11-28-552-05301-594588,0,0,0,Buffer,0,23.38570667295389,0.47993291259975385
11-28-552-05301-594589,0,0,0,Buffer,0,25.00538315060446,0.5131727056177324
11-28-552-05301-594590,0,0,1,Buffer,0,14.050761278633662,0.28835659657432605
11-28-552-05301-594591,0,1,1,Buffer,0,47.62051027225609,0.9772914076991441
11-28-552-05301-594592,0,0,0,Buffer,0,-2.635858967988023,-0.054094387199841644
11-28-552-05301-594593,1,0,1,Buffer,0,34.01033061006605,0.6979766425894293
11-28-552-05301-594594,0,0,0,Buffer,0,49.74980193478945,1.0209897728443753
11-28-552-05301-594595,1,0,1,Buffer,0,53.471581258505175,1.0973699488152908
11-28-552-05301-594596,0,0,0,Buffer,0,59.13996676689124,1.2136993291852338
11-28-552-05301-594597,0,0,0,Buffer,0,52.30545304890137,1.073438095229393
11-28-552-05301-594598,0,0,0,Buffer,0,44.29378737600525,0.9090187729937552
11-28-552-05301-594599,0,1,1,Buffer,0,58.3433190427162,1.1973501348706794
11-28-552-05301-594600,0,0,0,Buffer,0,72.52115231771572,1.488314565117882
11-28-552-05302-594602,0,0,0,Buffer,0,70.95976484364849,1.4562710075463456
11-28-552-05302-594603,0,0,0,Buffer,0,62.91600579498932,1.291193049353261
11-28-552-05302-594604,1,0,1,Buffer,0,26.186613556819463,0.5374144938704605
11-28-552-05302-594605,0,0,0,Buffer,0,-61.5674073049323,-1.2635164514076787
11-28-552-05302-594606,0,0,0,Buffer,0,6.256621621880472,0.12840144965541883
11-28-552-05302-594607,0,0,1,Buffer,0,12.527971959944706,0.2571051692296302
11-28-552-05302-594608,0,0,0,Buffer,0,22.010434988656073,0.45170891431346855
11-28-552-05302-594609,0,0,0,Buffer,0,9.006531696340252,0.18483644945592675
11-28-552-05302-594610,0,0,0,Buffer,0,29.274270275923993,0.6007808955375888
11-28-552-05302-594611,0,0,0,Buffer,0,31.742203194557227,0.6514290222033652
11-28-552-05302-594612,0,0,0,Buffer,0,-20.00004997574363,-0.4104508096007378
11-28-552-05302-594613,0,0,0,Buffer,0,59.84780762158641,1.2282259854801167
11-28-552-05302-594614,0,0,1,Buffer,0,20.187961047720243,0.4143072125456936
11-28-552-05302-594615,0,0,0,Buffer,0,50.77019015576382,1.0419306790878067
11-28-552-05302-594616,0,0,0,Buffer,0,-13.060597189543087,-0.26803596475102137
11-28-552-05302-594617,0,0,0,Buffer,0,22.982336923484784,0.47165476127319017
11-28-552-05302-594618,0,0,1,Buffer,0,44.101887106626194,0.9050805017881952
11-28-552-05302-594619,0,0,0,Buffer,0,60.97899112698118,1.2514406867513328
11-28-552-05302-594620,0,0,0,Buffer,0,29.341744554552445,0.6021656356919316
11-28-552-05303-594622,0,0,0,Buffer,0,27.59050561458328,0.5662258534620647
11-28-552-05303-594623,0,0,1,Buffer,0,25.904805318313308,0.5316310873396122
11-28-552-05303-594624,0,0,1,Buffer,0,-19.541290173800892,-0.40103591652056847
11-28-552-05303-594625,0,1,1,Buffer,0,-41.29410017943195,-0.8474577249025904
11-28-552-05303-594626,0,0,0,Buffer,0,-71.61965342578988,-1.4698135638456917
11-28-552-05303-594627,0,1,1,Buffer,0,-46.30730127143633,-0.950341090164181
11-28-552-05303-594628,0,0,0,Buffer,0,-43.72824614024154,-0.897412459091374
11-28-552-05303-594629,0,0,0,Buffer,0,-2.856385590062676,-0.05862014241939538
11-28-552-05303-594630,0,0,0,Buffer,0,17.46482502139039,0.35842168285873766
11-28-552-05303-594631,0,0,0,Buffer,0,-18.950511282637777,-0.38891166310785114
11-28-552-05303-594632,0,0,1,Buffer,0,-46.41827454203674,-0.9526185379114228
11-28-552-05303-594633,0,0,0,Buffer,0,44.273857091807926,0.9086097539515886
11-28-552-05303-594634,1,0,1,Buffer,0,0.521237492404096,0.010697090807821998
11-28-552-05303-594635,0,0,0,Buffer,0,-2.9707982906198707,-0.06096817583077495
11-28-552-05303-594636,0,0,0,Buffer,0,-138.94846649288417,-2.8515684027766897
11-28-552-05303-594637,0,1,1,Buffer,0,37.11768204609943,0.7617472288720014
11-28-552-05303-594638,0,0,1,Buffer,0,-26.428360709458694,-0.5423757471993177
11-28-552-05303-594639,0,1,1,Buffer,0,-34.39024212375071,-0.7057733725254871
11-28-552-05303-594640,0,0,0,Buffer,0,-4.472737187951572,-0.09179170062837808
11-28-553-05304-594641,1,0,0,Buffer,0,44.983851870077785,0.9231806141197679
11-28-553-05304-594642,1,0,1,Buffer,0,37.038621999276664,0.7601247199150322
11-28-553-05304-594643,1,0,0,Buffer,0,-6.050797033858839,-0.12417741677091833
11-28-553-05304-594644,1,0,0,Buffer,0,15.455158100861892,0.317178315189199
11-28-553-05304-594647,1,0,1,Buffer,0,-4.383025388307772,-0.08995059118919188
11-28-553-05304-594648,0,0,0,Buffer,0,11.992024228295271,0.24610618769578485
11-28-553-05304-594649,0,0,0,Buffer,0,-105.2334687048273,-2.159652724836966
11-28-553-05304-594650,0,0,1,Buffer,0,18.785519541300477,0.3855256218783799
11-28-553-05304-594651,1,0,0,Buffer,0,-23.76386638160181,-0.48769369113586697
11-28-553-05304-594652,0,0,0,Buffer,0,33.611030242927235,0.6897820051177844
11-28-553-05304-594653,0,0,0,Buffer,0,-25.541513166863357,-0.5241754280855078
11-28-553-05304-594654,0,0,0,Buffer,0,-106.72047220603545,-2.190169738128945
11-28-553-05304-594655,0,0,0,Buffer,0,14.6003689711201,0.2996359145069035
11-28-553-05304-594656,0,0,0,Buffer,0,-74.02649822926878,-1.519208010328044
11-28-553-05304-594657,1,0,1,Buffer,0,2.3629314683074747,0.048493235535617164
11-28-553-05304-594658,0,0,0,Buffer,0,-20.40232748016495,-0.41870654534010593
11-28-553-05305-594659,1,0,0,Buffer,0,-17.78360373711848,-0.3649638156090453
11-28-553-05305-594660,1,0,0,Buffer,0,-53.365599596630034,-1.0951949413041988
11-28-553-05305-594661,1,0,0,Buffer,0,-11.465441914605403,-0.23529940785085718
11-28-553-05305-594662,1,0,0,Buffer,0,-31.32135174768153,-0.642792102930601
11-28-553-05305-594663,1,0,0,Buffer,0,-79.94738193984374,-1.6407192823251007
11-28-553-05305-594664,0,0,0,Buffer,0,-108.88658943838897,-2.2346238556330467
11-28-553-05305-594665,1,0,0,Buffer,0,-74.50946672620402,-1.5291197260897118
11-28-553-05305-594666,1,0,1,Buffer,0,-60.354551130530204,-1.2386256236689301
11-28-553-05305-594667,1,0,0,Buffer,0,-38.31103933183072,-0.7862378908786176
11-28-553-05305-594668,1,0,0,Buffer,0,-23.53701567838796,-0.48303815002944234
11-28-553-05305-594669,1,0,1,Buffer,0,-12.956847179655023,-0.2659067562937282
11-28-553-05305-594670,1,0,0,Buffer,0,-14.283112947499937,-0.2931250311889362
11-28-553-05305-594671,0,0,0,Buffer,0,-39.2657846703802,-0.8058316417765122
11-28-553-05305-594672,1,0,0,Buffer,0,-14.109774144535601,-0.2895676874773843
11-28-553-05306-594673,1,0,0,Buffer,0,-24.20484030537524,-0.49674357372341726
11-28-553-05306-594674,0,0,0,Buffer,0,-4.064676639259183,-0.08341728242542132
11-28-553-05306-594675,1,0,0,Buffer,0,-71.29713539881033,-1.4631946911206164
11-28-553-05306-594676,0,0,1,Buffer,0,18.50172896249552,0.3797015327901612
11-28-553-05306-594677,1,0,0,Buffer,0,-140.15717113909852,-2.876374030823047
11-28-553-05306-594678,1,0,0,Buffer,0,56.541930750376395,1.1603811630984642
11-28-553-05306-594679,1,0,0,Buffer,0,64.87484931876638,1.331393394411927
11-28-553-05306-594680,0,0,0,Buffer,0,45.90595724307865,0.9421045116772451
11-28-553-05306-594681,1,1,1,Buffer,0,35.00134493319365,0.7183147233315763
11-28-553-05306-594682,1,0,0,Buffer,0,52.80418032243182,1.0836732203135206
11-28-553-05306-594683,1,0,1,Buffer,0,59.37153134067918,1.218451610649599
11-28-553-05306-594684,1,0,0,Buffer,0,37.03306197963267,0.7600106144719437
11-28-553-05306-594685,0,0,0,Buffer,0,-63.51987258820055,-1.3035858990943956
11-28-553-05306-594686,1,0,0,Buffer,0,-1.0921307271426608,-0.022413241051358494
11-28-553-05306-594687,1,0,0,Buffer,0,56.39516772994557,1.1573692205969033
11-28-553-05306-594688,1,0,0,Buffer,0,28.68938484468487,0.5887775905925047
11-28-553-05306-594689,1,0,0,Buffer,0,60.44884219771862,1.2405607110768375
11-28-553-05307-594690,1,0,0,Buffer,0,12.690890219750466,0.2604486574567656
11-28-553-05307-594691,1,0,1,Buffer,0,31.646251369732614,0.6494598519148062
11-28-553-05307-594692,0,0,0,Buffer,0,-18.14690550550555,-0.37241967222663896
11-28-553-05307-594693,0,0,0,Buffer,0,22.69634630285778,0.46578552185044186
11-28-553-05307-594694,1,0,1,Buffer,0,22.29599423597721,0.4575693008822066
11-28-553-05307-594695,0,0,0,Buffer,0,40.03010930282136,0.8215174857900881
11-28-553-05307-594696,1,0,0,Buffer,0,53.39547193628614,1.09580799607213
11-28-553-05307-594697,0,0,0,Buffer,0,36.13038441775829,0.7414854239584644
11-28-553-05307-594698,0,0,0,Buffer,0,-5.541943071132045,-0.11373446681714001
11-28-553-05307-594699,0,0,0,Buffer,0,-74.38121875174657,-1.5264877584191532
11-28-553-05307-594700,1,0,0,Buffer,0,-22.03813134855914,-0.4522773125604238
11-28-553-05307-594701,1,1,1,Buffer,0,-103.15629968591247,-2.117024046082404
11-28-553-05307-594702,0,0,0,Buffer,0,-6.503959808536431,-0.1334774449194939
11-28-553-05307-594703,0,0,0,Buffer,0,30.43750234602232,0.6246533131317678
11-28-553-05307-594704,0,0,0,Buffer,0,47.50133866502974,0.9748457096770492
11-28-553-05307-594705,1,0,0,Buffer,0,41.02431214141244,0.8419210028063943
11-28-553-05308-594706,1,0,0,Buffer,0,-10.987868328851478,-0.22549840909563595
11-28-553-05308-594707,0,0,0,Buffer,0,-41.78095607323522,-0.8574492197244933
11-28-553-05308-594708,0,0,0,Buffer,0,-168.4525843584257,-3.457066342989553
11-28-553-05308-594709,1,0,0,Buffer,0,28.121530753956232,0.5771238111490863
11-28-553-05308-594710,1,0,1,Buffer,0,-99.55860257824973,-2.0431903460501872
11-28-553-05308-594711,0,0,1,Buffer,0,-38.204317506625756,-0.7840476933735828
11-28-553-05308-594712,0,0,0,Buffer,0,21.638764976339168,0.4440813205002127
11-28-553-05308-594713,1,0,0,Buffer,0,37.19357979973076,0.7633048397011063
11-28-553-05308-594714,1,0,0,Buffer,0,-31.68105970980667,-0.650174205698002
11-28-553-05308-594715,1,0,0,Buffer,0,27.12916477889421,0.5567579911447147
11-28-553-05308-594716,0,0,0,Buffer,0,11.525061992239413,0.23652296025012587
11-28-553-05308-594717,0,0,0,Buffer,0,31.041535038373382,0.6370495675362065
11-28-553-05308-594718,1,0,0,Buffer,0,-116.39927220416966,-2.38880280654707
11-28-553-05308-594719,0,0,0,Buffer,0,-94.7511583629802,-1.9445296240689465
11-28-553-05309-594720,0,0,0,Treatment,1,-47.62925955219573,-0.977470964702203
11-28-553-05309-594721,0,0,1,Treatment,1,-8.764687063795336,-0.17987319559676035
11-28-553-05309-594722,0,0,0,Treatment,1,-20.045611703936302,-0.4113858496754462
11-28-553-05309-594723,1,0,0,Treatment,1,44.07200558520011,0.9044672585874876
11-28-553-05309-594724,0,0,0,Treatment,1,-10.456307644251911,-0.21458946068748566
11-28-553-05309-594725,1,0,0,Treatment,1,21.395923682223415,0.43909761266472286
11-28-553-05309-594726,0,1,1,Treatment,1,-24.43536521014155,-0.5014745185915161
11-28-553-05309-594727,0,0,0,Treatment,1,-0.8089798135712795,-0.016602279485986672
11-28-553-05309-594728,1,0,0,Treatment,1,-9.748176967071657,-0.20005685651378302
11-28-553-05309-594729,0,0,0,Treatment,1,65.95298187329718,1.3535193581170561
11-28-553-05309-594730,0,0,0,Treatment,1,16.0414149655835,0.3292097653631142
11-28-553-05309-594731,0,0,0,Treatment,1,-26.97532461495472,-0.5536008080419408
11-28-553-05309-594733,0,0,0,Treatment,1,-55.814492875330856,-1.1454523271651151
11-28-553-05309-594734,0,0,0,Treatment,1,19.629256554783403,0.40284120562412995
11-28-553-05309-594735,1,0,0,Treatment,1,11.227309677847911,0.23041234159413718
11-28-553-05309-594736,0,0,0,Treatment,1,6.938241324229927,0.14238998263450928
11-28-553-05309-594737,0,0,0,Treatment,1,55.25649308277683,1.1340007824495448
11-28-553-05309-803007,0,0,0,Treatment,1,-175.27271760041003,-3.5970324537818983
11-28-553-05310-594738,0,0,0,Buffer,0,-46.774146222948254,-0.959921910639054
11-28-553-05310-594739,0,0,0,Buffer,0,-53.31426793152659,-1.0941414877615618
11-28-553-05310-594740,0,0,0,Buffer,0,-56.92370875394161,-1.168216198052935
11-28-553-05310-594741,0,0,0,Buffer,0,-43.401848553879915,-0.8907139681507845
11-28-553-05310-594742,0,0,0,Buffer,0,-71.65705032461094,-1.4705810412978118
11-28-553-05310-594743,1,0,0,Buffer,0,5.525120368695609,0.11338922308809408
11-28-553-05310-594744,0,0,0,Buffer,0,-1.9778185016569463,-0.040589758837252035
11-28-553-05310-594745,0,0,0,Buffer,0,-56.05111121526943,-1.1503083244907197
11-28-553-05310-594746,0,0,1,Buffer,0,6.184529875792813,0.12692194757501912
11-28-553-05310-594747,1,0,0,Buffer,0,14.459765776990862,0.296750386974083
11-28-553-05310-594748,0,0,0,Buffer,0,40.82366169496594,0.8378031561864809
11-28-553-05310-594749,0,0,1,Buffer,0,-31.322637288966696,-0.6428184854377402
11-28-553-05310-594750,0,0,1,Buffer,0,-83.48821967143765,-1.7133860864261
11-28-553-05310-594751,0,0,0,Buffer,0,7.05463305979441,0.1447786307704498
11-28-553-05310-594752,0,0,0,Buffer,0,-47.01651338505234,-0.9648958881054556
11-28-553-05310-594753,0,0,0,Buffer,0,8.029143461836085,0.16477800997037467
11-28-553-05310-594754,0,0,1,Buffer,0,24.600282364912438,0.5048590291189815
11-28-553-05310-594756,0,0,0,Buffer,0,-40.79925747366457,-0.8373023208184219
11-28-553-05310-594757,0,0,1,Buffer,0,-52.99274827063045,-1.0875431039936498
11-28-553-05310-594758,0,0,0,Buffer,0,-75.58901885102547,-1.551274822910798
11-28-553-05310-594759,0,0,0,Buffer,0,-108.07090775762963,-2.2178840371500823
11-28-553-05310-594760,0,0,0,Buffer,0,-30.208820979340757,-0.6199602022541016
11-28-553-05311-594761,0,0,0,Buffer,0,21.850441811562085,0.44842545606469086
11-28-553-05311-594762,1,0,0,Buffer,0,56.925401994835646,1.1682509475708927
11-28-553-05311-594763,1,0,0,Buffer,0,-80.9688621467643,-1.6616825988383177
11-28-553-05311-594764,0,0,0,Buffer,0,-75.82662400270556,-1.556151072069709
11-28-553-05311-594765,0,0,0,Buffer,0,-54.21296844908801,-1.1125850594260858
11-28-553-05311-594766,0,0,1,Buffer,0,-63.62762838015126,-1.3057973161708019
11-28-553-05311-594767,0,0,0,Buffer,0,-50.65986858194404,-1.0396666057807074
11-28-553-05311-594768,0,0,0,Buffer,0,21.178056105066286,0.4346264276657679
11-28-553-05311-594769,0,0,0,Buffer,0,1.7140990032752985,0.03517757828022589
11-28-553-05311-594770,0,0,0,Buffer,0,71.21894791905214,1.4615900894118041
11-28-553-05311-594771,0,0,0,Buffer,0,26.625682936932147,0.5464252904813047
11-28-553-05311-594772,1,0,0,Buffer,0,-24.937903029781392,-0.511787845567015
11-28-553-05311-594773,1,0,1,Buffer,0,-18.302453678687478,-0.3756119079306432
11-28-553-05311-594774,0,0,0,Buffer,0,-37.48855149733859,-0.7693583931791875
11-28-553-05311-594775,0,0,0,Buffer,0,-52.34145374106507,-1.0741769190454693
11-28-553-05311-594776,1,0,0,Buffer,0,66.71004120882228,1.369056100153148
11-28-553-05311-594777,0,0,0,Buffer,0,47.83736798923094,0.9817418678534161
11-28-553-05311-594778,0,0,0,Buffer,0,20.14147159613943,0.4133531332777727
11-28-553-05311-594779,0,0,1,Buffer,0,-192.37503221108744,-3.9480145206523614
11-28-553-05311-594780,0,0,0,Buffer,0,37.85084005479526,0.7767934561864049
11-28-553-05311-594781,0,0,0,Buffer,0,40.62973795671697,0.8338233583628942
11-28-553-05311-594782,0,0,0,Buffer,0,-83.75905483374044,-1.718944298119088
11-28-553-05311-594783,0,0,0,Buffer,0,26.487561175627025,0.5435906881268143
11-28-553-05311-594784,1,0,0,Buffer,0,-44.56318245106636,-0.9145474305118821
11-28-553-05312-594785,0,0,0,Buffer,0,-41.871474923484335,-0.85930689185101
11-28-553-05312-594786,0,0,0,Buffer,0,-35.06844114772788,-0.7196917046696302
11-28-553-05312-594787,0,0,0,Buffer,0,-62.11514348518412,-1.274757361250636
11-28-553-05312-594788,0,0,0,Buffer,0,-113.32687417707392,-2.3257495512218784
11-28-553-05312-594789,0,0,0,Buffer,0,-26.984685927685963,-0.5537929254813534
11-28-553-05312-594790,0,0,1,Buffer,0,36.832542577505656,0.7558954572076615
11-28-553-05312-594791,0,0,0,Buffer,0,-43.83339019936237,-0.8995702769089892
11-28-553-05312-594792,0,0,0,Buffer,0,25.202773145908417,0.5172236396642902
11-28-553-05312-594793,0,0,1,Buffer,0,27.970655596517943,0.5740274773602063
11-28-553-05312-594794,1,0,0,Buffer,0,41.095220358773574,0.8433762159312875
11-28-553-05312-594795,0,0,0,Buffer,0,43.080676199774224,0.8841227119827271
11-28-553-05312-594796,1,0,1,Buffer,0,69.48175624069505,1.4259385919566423
11-28-553-05312-594797,0,0,0,Buffer,0,36.72299456628536,0.7536472593306535
11-28-553-05312-594798,0,0,0,Buffer,0,-15.913075033574625,-0.32657591049470086
11-28-553-05313-594799,1,0,0,Buffer,0,45.796779514259725,0.9398639129168196
11-28-553-05313-594800,1,0,0,Buffer,0,17.26448022259579,0.35431010888945896
11-28-553-05313-594801,0,0,0,Buffer,0,-102.93548487007611,-2.1124923764094885
11-28-553-05313-594802,0,0,0,Buffer,0,36.13749565974203,0.741631364345265
11-28-553-05313-594803,0,0,1,Buffer,0,56.63590158917239,1.1623096786226481
11-28-553-05313-594804,1,0,1,Buffer,0,50.15616384358478,1.0293293307283922
11-28-553-05313-594805,1,0,1,Buffer,0,20.98316642053127,0.4306268062199592
11-28-553-05313-594806,1,0,0,Buffer,0,58.11993807245868,1.1927658013213736
11-28-553-05313-594807,0,0,0,Buffer,0,41.39965688413927,0.849624011234796
11-28-553-05313-594808,1,0,0,Buffer,0,34.20758925415037,0.7020248809820007
11-28-553-05313-594809,0,0,0,Buffer,0,61.52519263599374,1.262650101320359
11-28-553-05313-594810,0,0,0,Buffer,0,67.52903323114606,1.3858638550851126
11-28-553-05313-594811,1,0,0,Buffer,0,54.87456513019408,1.126162670167982
11-28-553-05313-594813,0,1,1,Buffer,0,56.77323192758647,1.1651280390094054
11-28-553-05313-594814,1,0,0,Buffer,0,-5.292807176977157,-0.10862157812033689
11-28-553-05313-594815,1,0,0,Buffer,0,54.92908995797603,1.1272816553571985
11-28-553-05313-594817,0,0,0,Buffer,0,45.95247513727231,0.9430591746583808
11-28-553-05313-594819,0,0,1,Buffer,0,22.22165969505903,0.45604377106912264
11-28-553-05313-594820,0,0,1,Buffer,0,-9.002081614359614,-0.18474512269654692
11-28-553-05313-594821,0,0,1,Buffer,0,-36.305556390681026,-0.7450803888806881
11-28-553-05313-594822,0,0,0,Buffer,0,-6.824989515808803,-0.14006577361945424
11-28-553-05313-594823,1,0,0,Buffer,0,-43.940998023930945,-0.9017786573263937
11-28-553-05313-594824,0,0,1,Buffer,0,-34.83565617293192,-0.7149143775387595
11-28-553-05313-594825,0,0,0,Buffer,0,20.169286315705474,0.4139239605596318
11-28-553-05313-803008,0,0,0,Buffer,0,8.446131022766718,0.17333563268556748
11-28-553-05314-594826,1,0,0,Holdout,NA,-35.19600640911182,-0.7223096613685118
11-28-553-05314-594827,0,0,0,Holdout,NA,-41.53614956601721,-0.8524251808243393
11-28-553-05314-594828,0,0,0,Holdout,NA,-4.010192070416798,-0.08229912344985743
11-28-553-05314-594829,0,0,0,Holdout,NA,-6.881708042426121,-0.14122977896932457
11-28-553-05314-594830,0,0,0,Holdout,NA,-3.134550654967628,-0.06432878195936403
11-28-553-05314-594831,0,0,1,Holdout,NA,-6.77869686735759,-0.13911573324163484
11-28-553-05314-594832,1,0,1,Holdout,NA,46.75729886842428,0.9595761609878077
11-28-553-05314-594833,0,0,0,Holdout,NA,-89.49213114657933,-1.8366012948246695
11-28-553-05314-594834,0,0,0,Holdout,NA,15.434186086623829,0.3167479172535233
11-28-553-05314-594836,0,0,0,Holdout,NA,42.15730802645972,0.865172898619453
11-28-553-05314-594837,0,0,0,Holdout,NA,22.53678818356134,0.4625109920706152
11-28-553-05314-594838,0,0,0,Holdout,NA,-3.7260708828841076,-0.07646824944759487
11-28-553-05314-594839,1,0,1,Holdout,NA,-15.103684735112854,-0.3099652068369834
11-28-553-05314-594840,0,0,0,Holdout,NA,-97.95281454243037,-2.0102355784296764
11-28-553-05314-594841,0,0,0,Holdout,NA,20.99029889608553,0.4307731823724816
11-28-553-05314-594842,0,0,0,Holdout,NA,-21.58428329998262,-0.4429632208856593
11-28-553-05315-594843,0,0,0,Treatment,1,49.572328035265585,1.017347566658345
11-28-553-05315-594844,1,0,1,Treatment,1,55.65322786602259,1.1421427677534561
11-28-553-05315-594845,1,0,0,Treatment,1,40.54780710283969,0.8321419332991571
11-28-553-05315-594846,0,0,0,Treatment,1,62.69376711792944,1.2866321585037654
11-28-553-05315-594847,0,0,0,Treatment,1,-17.32136402246136,-0.35547750605778256
11-28-553-05315-594848,0,1,1,Treatment,1,39.68845142197896,0.8145058156208479
11-28-553-05315-594849,0,0,1,Treatment,1,1.5249796125276989,0.03129637762634281
11-28-553-05315-594850,0,0,0,Treatment,1,61.770953263021646,1.2676937211340058
11-28-553-05315-594851,0,0,1,Treatment,1,-0.4465823304419016,-0.009164981052826529
11-28-553-05315-594852,0,0,1,Treatment,1,37.11997400226035,0.7617942655175578
11-28-553-05315-594853,0,0,0,Treatment,1,6.564045050355155,0.13471054364571902
11-28-553-05315-594854,0,0,1,Treatment,1,3.859797720249083,0.07921265702299324
11-28-553-05315-594855,0,0,1,Treatment,1,-41.70153093034649,-0.855819218087454
11-28-553-05315-594856,0,0,0,Treatment,1,-10.44753014405121,-0.21440932453442518
11-28-553-05315-594857,0,0,0,Treatment,1,43.26194322846248,0.8878427626210629
11-28-553-05315-594858,0,0,0,Treatment,1,14.929393601739086,0.30638831893488927
11-28-553-05315-594859,1,0,0,Treatment,1,-25.31035687011142,-0.5194315254822037
11-28-553-05315-594860,0,0,1,Treatment,1,-7.677413113392839,-0.15755962769359297
11-28-553-05315-594861,0,1,1,Treatment,1,4.961886203923117,0.10183025602520959
11-28-553-05315-594862,0,0,0,Treatment,1,40.60899449771655,0.8333976509496143
11-28-553-05315-594863,0,0,0,Treatment,1,-0.4690343311892879,-0.009625751995654058
11-28-553-05315-594864,0,0,0,Treatment,1,2.101531976528926,0.04312866728904521
11-28-553-05316-594865,1,0,0,Holdout,NA,19.57117142379985,0.4016491541509147
11-28-553-05316-594866,0,0,0,Holdout,NA,-35.06242135294254,-0.7195681634961697
11-28-553-05316-594867,1,0,0,Holdout,NA,-16.617544663604175,-0.3410333808677972
11-28-553-05316-594868,1,0,0,Holdout,NA,-19.47946174725937,-0.39976704330469726
11-28-553-05316-594869,0,0,0,Holdout,NA,-25.11686842661159,-0.5154606609904044
11-28-553-05316-594870,0,0,0,Holdout,NA,-148.81913521673374,-3.054139095045877
11-28-553-05316-594871,1,0,0,Holdout,NA,21.862987062968084,0.4486829158511655
11-28-553-05316-594872,1,0,0,Holdout,NA,-7.065134414047673,-0.1449941446996853
11-28-553-05316-594873,0,0,0,Holdout,NA,-6.072126088793733,-0.12461514207043826
11-28-553-05316-594874,0,0,0,Holdout,NA,-117.14860160534236,-2.404180911088908
11-28-553-05316-594875,0,0,0,Holdout,NA,-54.777524477994184,-1.124171154431376
11-28-553-05316-594876,1,0,0,Holdout,NA,-90.57373188810226,-1.858798434359884
11-28-553-05316-594877,0,0,0,Holdout,NA,-33.10883187033995,-0.6794756444407563
11-28-553-05316-594878,0,0,0,Holdout,NA,-51.31022342624738,-1.0530135060482475
11-28-553-05316-594879,1,0,0,Holdout,NA,-7.954736549734881,-0.16325099492047
11-28-553-05316-594880,0,0,1,Holdout,NA,44.217119793188374,0.9074453633535052
11-28-553-05317-594881,1,0,0,Holdout,NA,-51.243435465362964,-1.0516428508423934
11-28-553-05317-594882,1,0,0,Holdout,NA,29.54272919471778,0.60629034079883
11-28-553-05317-594883,0,0,0,Holdout,NA,25.8100085782303,0.5296856222651862
11-28-553-05317-594884,0,0,0,Holdout,NA,-126.01779784733048,-2.586198895166295
11-28-553-05317-594885,1,0,0,Holdout,NA,-161.4823340906764,-3.314019457157405
11-28-553-05317-594886,0,0,0,Holdout,NA,-146.46372668477943,-3.0058002488903095
11-28-553-05317-594887,0,0,0,Holdout,NA,-93.88100844551654,-1.9266719817865454
