shrid2,state_name,district_name,subdistrict_name,clusters,wave,D,Ycons_raw,urban,tot_p,tot_f,Ylowinc_raw,Ymidinc_raw,Ylowinc,Ymidinc,Ycons
11-28-532-04337-570101,andhra pradesh,adilabad,kuntala,KUNTALA ADILABAD,Treatment,1,22943.01953125,0,1017,0.5093411996066863,0.3461538553237915,0.06410256773233414,0,0,0
11-28-532-04337-570102,andhra pradesh,adilabad,kuntala,KUNTALA ADILABAD,Treatment,1,25511.09375,0,477,0.469601677148847,0,0,1,1,0
11-28-532-04337-570103,andhra pradesh,adilabad,kuntala,KUNTALA ADILABAD,Treatment,1,17473.857421875,0,511,0.48140900195694714,0.010204081423580647,0,0,1,1
11-28-532-04337-570104,andhra pradesh,adilabad,kuntala,KUNTALA ADILABAD,Treatment,1,23132.83984375,0,754,0.4854111405835544,0.005102040711790323,0.005102040711790323,0,0,0
11-28-532-04337-570106,andhra pradesh,adilabad,kuntala,KUNTALA ADILABAD,Treatment,1,21510.65234375,0,1195,0.507949790794979,0.014492753893136978,0,0,1,0
11-28-532-04337-570108,andhra pradesh,adilabad,kuntala,KUNTALA ADILABAD,Treatment,1,18661.626953125,0,1181,0.4741744284504657,0.21810699999332428,0,0,1,1
11-28-532-04337-570110,andhra pradesh,adilabad,kuntala,KUNTALA ADILABAD,Treatment,1,22492.4296875,0,4321,0.5221013654246702,0.07597173005342484,0.01678445190191269,0,0,0
11-28-532-04337-570112,andhra pradesh,adilabad,kuntala,KUNTALA ADILABAD,Treatment,1,23669.28125,0,2306,0.50520381613183,0.22961729764938354,0.02828618884086609,0,0,0
11-28-532-04337-570113,andhra pradesh,adilabad,kuntala,KUNTALA ADILABAD,Treatment,1,22698.291015625,0,4374,0.49817101051668955,0.06877323240041733,0.0074349441565573215,0,0,0
11-28-532-04337-570114,andhra pradesh,adilabad,kuntala,KUNTALA ADILABAD,Treatment,1,20827.869140625,0,2631,0.4944887875332573,0.0941915214061737,0.006279435008764267,0,0,0
11-28-532-04337-570115,andhra pradesh,adilabad,kuntala,KUNTALA ADILABAD,Treatment,1,22266.552734375,0,2207,0.4879927503398278,0.06617647409439087,0.011029412038624287,0,0,0
11-28-532-04337-570116,andhra pradesh,adilabad,kuntala,KUNTALA ADILABAD,Treatment,1,24531.806640625,0,662,0.5,0.13636364042758942,0,0,1,0
11-28-532-04337-570117,andhra pradesh,adilabad,kuntala,KUNTALA ADILABAD,Treatment,1,21025.02734375,0,429,0.5058275058275058,0.09677419066429138,0.02150537632405758,0,0,0
11-28-532-04337-570118,andhra pradesh,adilabad,kuntala,KUNTALA ADILABAD,Treatment,1,23035.51953125,0,945,0.49523809523809526,0.008510638028383255,0.0042553190141916275,0,0,0
11-28-532-04337-570119,andhra pradesh,adilabad,kuntala,KUNTALA ADILABAD,Treatment,1,21900.5390625,0,1573,0.5130324221233312,0.11082474142313004,0.036082472652196884,0,0,0
11-28-532-04337-570120,andhra pradesh,adilabad,kuntala,KUNTALA ADILABAD,Treatment,1,23054.921875,0,748,0.5026737967914439,0.021621622145175934,0.010810811072587967,0,0,0
11-28-532-04337-570121,andhra pradesh,adilabad,kuntala,KUNTALA ADILABAD,Treatment,1,23712.28515625,0,568,0.5052816901408451,0.09740259498357773,0.019480518996715546,0,0,0
11-28-532-04337-570122,andhra pradesh,adilabad,kuntala,KUNTALA ADILABAD,Treatment,1,24171.5703125,0,1023,0.5190615835777126,0.3394160568714142,0.08394160866737366,0,0,0
11-28-532-04337-570123,andhra pradesh,adilabad,kuntala,KUNTALA ADILABAD,Treatment,1,24684.828125,0,2264,0.5097173144876325,0.19774919748306274,0.04662379249930382,0,0,0
11-28-532-04337-570124,andhra pradesh,adilabad,kuntala,KUNTALA ADILABAD,Treatment,1,22765.42578125,0,112,0.44642857142857145,0.03448275849223137,0,0,1,0
11-28-532-04337-570125,andhra pradesh,adilabad,kuntala,KUNTALA ADILABAD,Treatment,1,25058.634765625,0,316,0.5158227848101266,0.20253165066242218,0.06329113990068436,0,0,0
11-28-532-04337-570126,andhra pradesh,adilabad,kuntala,KUNTALA ADILABAD,Treatment,1,23256.533203125,0,679,0.5125184094256259,0.06432748585939407,0.023391813039779663,0,0,0
11-28-532-04337-570127,andhra pradesh,adilabad,kuntala,KUNTALA ADILABAD,Treatment,1,22047.171875,0,419,0.5346062052505967,0,0,1,1,0
11-28-532-04337-570128,andhra pradesh,adilabad,kuntala,KUNTALA ADILABAD,Treatment,1,18573.521484375,0,1496,0.5254010695187166,0.01461988314986229,0,0,1,1
11-28-532-04338-570129,andhra pradesh,adilabad,kubeer,KUBEER ADILABAD,Buffer,0,18651.30078125,0,3263,0.49770150168556543,0.22824536263942719,0.07845934480428696,0,0,1
11-28-532-04338-570130,andhra pradesh,adilabad,kubeer,KUBEER ADILABAD,Buffer,0,22981.3828125,0,1311,0.5102974828375286,0.3353293538093567,0.19161677360534668,0,0,0
11-28-532-04338-570131,andhra pradesh,adilabad,kubeer,KUBEER ADILABAD,Buffer,0,16185.435546875,0,800,0.485,0.0555555559694767,0,0,1,1
11-28-532-04338-570132,andhra pradesh,adilabad,kubeer,KUBEER ADILABAD,Buffer,0,18059.357421875,0,1329,0.49510910458991725,0.023346303030848503,0.0038910505827516317,0,0,1
11-28-532-04338-570133,andhra pradesh,adilabad,kubeer,KUBEER ADILABAD,Buffer,0,15939.5546875,0,2053,0.504140282513395,0.30000001192092896,0.009999999776482582,0,0,1
11-28-532-04338-570134,andhra pradesh,adilabad,kubeer,KUBEER ADILABAD,Buffer,0,17845.30859375,0,3073,0.47868532378782946,0.2908805012702942,0.01886792480945587,0,0,1
11-28-532-04338-570135,andhra pradesh,adilabad,kubeer,KUBEER ADILABAD,Buffer,0,17205.388671875,0,1440,0.49444444444444446,0,0,1,1,1
11-28-532-04338-570136,andhra pradesh,adilabad,kubeer,KUBEER ADILABAD,Buffer,0,18028.75390625,0,778,0.4948586118251928,0.10055866092443466,0.016759777441620827,0,0,1
11-28-532-04338-570137,andhra pradesh,adilabad,kubeer,KUBEER ADILABAD,Buffer,0,18071.21484375,0,259,0.44787644787644787,0.375,0.0714285746216774,0,0,1
11-28-532-04338-570139,andhra pradesh,adilabad,kubeer,KUBEER ADILABAD,Buffer,0,14070.1298828125,0,375,0.5066666666666667,0.2535211145877838,0,0,1,1
11-28-532-04338-570140,andhra pradesh,adilabad,kubeer,KUBEER ADILABAD,Buffer,0,20060.07421875,0,1081,0.482886216466235,0.15748031437397003,0.023622047156095505,0,0,0
11-28-532-04338-570141,andhra pradesh,adilabad,kubeer,KUBEER ADILABAD,Buffer,0,19857.716796875,0,1402,0.4978601997146933,0.787162184715271,0.31418919563293457,0,0,0
11-28-532-04338-570142,andhra pradesh,adilabad,kubeer,KUBEER ADILABAD,Buffer,0,20996.0703125,0,1788,0.5033557046979866,0.3507462739944458,0.06716418266296387,0,0,0
11-28-532-04338-570143,andhra pradesh,adilabad,kubeer,KUBEER ADILABAD,Buffer,0,17042.71875,0,3153,0.49508404693942276,0.06762590259313583,0.012949639931321144,0,0,1
11-28-532-04338-570144,andhra pradesh,adilabad,kubeer,KUBEER ADILABAD,Buffer,0,18833.236328125,0,650,0.5061538461538462,0.317241370677948,0.006896551698446274,0,0,1
11-28-532-04338-570145,andhra pradesh,adilabad,kubeer,KUBEER ADILABAD,Buffer,0,20256.771484375,0,333,0.4744744744744745,0.013333333656191826,0,0,1,0
11-28-532-04338-570146,andhra pradesh,adilabad,kubeer,KUBEER ADILABAD,Buffer,0,18350.28515625,0,6268,0.49569240587109126,0.12230215966701508,0.04964028671383858,0,0,1
11-28-532-04338-570147,andhra pradesh,adilabad,kubeer,KUBEER ADILABAD,Buffer,0,15636.462890625,0,905,0.487292817679558,0.1530054658651352,0.01092896144837141,0,0,1
11-28-532-04338-570148,andhra pradesh,adilabad,kubeer,KUBEER ADILABAD,Buffer,0,16551.65234375,0,1128,0.5186170212765957,0.13333334028720856,0.02222222276031971,0,0,1
11-28-532-04338-570149,andhra pradesh,adilabad,kubeer,KUBEER ADILABAD,Buffer,0,14739.36328125,0,357,0.5126050420168067,0.015625,0,0,1,1
11-28-532-04338-570150,andhra pradesh,adilabad,kubeer,KUBEER ADILABAD,Buffer,0,18414.697265625,0,714,0.5182072829131653,0.0069444444961845875,0,0,1,1
11-28-532-04338-570151,andhra pradesh,adilabad,kubeer,KUBEER ADILABAD,Buffer,0,22700.0234375,0,788,0.5241116751269036,0.5729729533195496,0.010810811072587967,0,0,0
11-28-532-04338-570152,andhra pradesh,adilabad,kubeer,KUBEER ADILABAD,Buffer,0,26573.40234375,0,291,0.4879725085910653,0.032258063554763794,0.016129031777381897,0,0,0
11-28-532-04338-570153,andhra pradesh,adilabad,kubeer,KUBEER ADILABAD,Buffer,0,17434.220703125,0,147,0.48299319727891155,0.13333334028720856,0,0,1,1
11-28-532-04338-570154,andhra pradesh,adilabad,kubeer,KUBEER ADILABAD,Buffer,0,21209.9375,0,611,0.486088379705401,0.14906832575798035,0.05590062215924263,0,0,0
11-28-532-04338-570155,andhra pradesh,adilabad,kubeer,KUBEER ADILABAD,Buffer,0,19970.900390625,0,1080,0.5194444444444445,0.1111111119389534,0.013888888992369175,0,0,0
11-28-532-04338-570156,andhra pradesh,adilabad,kubeer,KUBEER ADILABAD,Buffer,0,19416.689453125,0,2728,0.52089442815249265,0.19171778857707977,0.030674846842885017,0,0,0
11-28-532-04338-570157,andhra pradesh,adilabad,kubeer,KUBEER ADILABAD,Buffer,0,18859.17578125,0,437,0.4897025171624714,0.00909090880304575,0,0,1,1
11-28-532-04338-570158,andhra pradesh,adilabad,kubeer,KUBEER ADILABAD,Buffer,0,23328.400390625,0,440,0.4909090909090909,0,0,1,1,0
11-28-532-04338-570159,andhra pradesh,adilabad,kubeer,KUBEER ADILABAD,Buffer,0,22542.083984375,0,441,0.47392290249433106,0.008547008968889713,0,0,1,0
11-28-532-04338-570160,andhra pradesh,adilabad,kubeer,KUBEER ADILABAD,Buffer,0,19974.767578125,0,2199,0.4929513415188722,0.03307392820715904,0.009727626107633114,0,0,0
11-28-532-04338-570161,andhra pradesh,adilabad,kubeer,KUBEER ADILABAD,Buffer,0,16592.216796875,0,466,0.5085836909871244,0,0,1,1,1
11-28-532-04338-570162,andhra pradesh,adilabad,kubeer,KUBEER ADILABAD,Buffer,0,19277.771484375,0,1504,0.5179521276595744,0.15142856538295746,0.02857142873108387,0,0,0
11-28-532-04338-570163,andhra pradesh,adilabad,kubeer,KUBEER ADILABAD,Buffer,0,17011.798828125,0,766,0.49869451697127937,0.07647059112787247,0.0058823530562222,0,0,1
11-28-532-04338-570164,andhra pradesh,adilabad,kubeer,KUBEER ADILABAD,Buffer,0,17734.916015625,0,421,0.503562945368171,0.22535210847854614,0,0,1,1
11-28-532-04338-570165,andhra pradesh,adilabad,kubeer,KUBEER ADILABAD,Buffer,0,22382.9375,0,197,0.5279187817258884,0.3142857253551483,0.02857142873108387,0,0,0
11-28-532-04338-570166,andhra pradesh,adilabad,kubeer,KUBEER ADILABAD,Buffer,0,18757.712890625,0,442,0.4796380090497738,0.32098764181137085,0.1975308656692505,0,0,1
11-28-532-04339-570167,andhra pradesh,adilabad,bhainsa,BHAINSA ADILABAD,Control,0,19357.47265625,0,1525,0.4963934426229508,0.03833865746855736,0.00638977624475956,0,0,0
11-28-532-04339-570168,andhra pradesh,adilabad,bhainsa,BHAINSA ADILABAD,Control,0,17421.802734375,0,789,0.49936628643852976,0.6687116622924805,0.11656441539525986,0,0,1
11-28-532-04339-570169,andhra pradesh,adilabad,bhainsa,BHAINSA ADILABAD,Control,0,21263.1796875,0,439,0.5170842824601367,0.10655737668275833,0.008196720853447914,0,0,0
11-28-532-04339-570170,andhra pradesh,adilabad,bhainsa,BHAINSA ADILABAD,Control,0,15932.998046875,0,517,0.5067698259187621,0.5,0,0,1,1
11-28-532-04339-570171,andhra pradesh,adilabad,bhainsa,BHAINSA ADILABAD,Control,0,16411.5,0,1008,0.4871031746031746,0.06280193477869034,0,0,1,1
11-28-532-04339-570172,andhra pradesh,adilabad,bhainsa,BHAINSA ADILABAD,Control,0,18627.18359375,0,871,0.5109070034443168,0.16230367124080658,0.09947644174098969,0,0,1
11-28-532-04339-570173,andhra pradesh,adilabad,bhainsa,BHAINSA ADILABAD,Control,0,27285.95703125,0,714,0.5070028011204482,0,0,1,1,0
11-28-532-04339-570174,andhra pradesh,adilabad,bhainsa,BHAINSA ADILABAD,Control,0,18784.91015625,0,1659,0.4605183845690175,0.4517045319080353,0.022727273404598236,0,0,1
11-28-532-04339-570175,andhra pradesh,adilabad,bhainsa,BHAINSA ADILABAD,Control,0,20534.427734375,0,1180,0.5203389830508475,0.03663003817200661,0.018315019086003304,0,0,0
11-28-532-04339-570176,andhra pradesh,adilabad,bhainsa,BHAINSA ADILABAD,Control,0,21337.1875,0,1163,0.5038693035253654,0.1821305900812149,0.04123711213469505,0,0,0
11-28-532-04339-570177,andhra pradesh,adilabad,bhainsa,BHAINSA ADILABAD,Control,0,20819.3671875,0,833,0.5114045618247299,0.021164020523428917,0.005291005130857229,0,0,0
11-28-532-04339-570178,andhra pradesh,adilabad,bhainsa,BHAINSA ADILABAD,Control,0,20729.333984375,0,1439,0.5170257123002084,0.0714285746216774,0.022857142612338066,0,0,0
11-28-532-04339-570179,andhra pradesh,adilabad,bhainsa,BHAINSA ADILABAD,Control,0,22012.51171875,0,1370,0.5,0.12034384161233902,0.022922636941075325,0,0,0
11-28-532-04339-570180,andhra pradesh,adilabad,bhainsa,BHAINSA ADILABAD,Control,0,20232.865234375,0,1513,0.49239920687376076,0.18110236525535583,0.044619422405958176,0,0,0
11-28-532-04339-570181,andhra pradesh,adilabad,bhainsa,BHAINSA ADILABAD,Control,0,18102.037109375,0,883,0.5107587768969423,0.09545454382896423,0.0181818176060915,0,0,1
11-28-532-04339-570183,andhra pradesh,adilabad,bhainsa,BHAINSA ADILABAD,Control,0,16830.375,0,351,0.5327635327635327,0.025974025949835777,0,0,1,1
11-28-532-04339-570184,andhra pradesh,adilabad,bhainsa,BHAINSA ADILABAD,Control,0,15712.8740234375,0,1152,0.5112847222222222,0.06034482643008232,0.004310344811528921,0,0,1
11-28-532-04339-570185,andhra pradesh,adilabad,bhainsa,BHAINSA ADILABAD,Control,0,22617.810546875,0,585,0.4735042735042735,0.02142857201397419,0,0,1,0
11-28-532-04339-570186,andhra pradesh,adilabad,bhainsa,BHAINSA ADILABAD,Control,0,16447.953125,0,415,0.4819277108433735,0.03125,0,0,1,1
11-28-532-04339-570187,andhra pradesh,adilabad,bhainsa,BHAINSA ADILABAD,Control,0,18978.306640625,0,1691,0.5068007096392667,0.2646310329437256,0.005089058540761471,0,0,0
11-28-532-04339-570188,andhra pradesh,adilabad,bhainsa,BHAINSA ADILABAD,Control,0,24203.244140625,0,311,0.5401929260450161,0.5277777910232544,0.4305555522441864,0,0,0
11-28-532-04339-570189,andhra pradesh,adilabad,bhainsa,BHAINSA ADILABAD,Control,0,21116.802734375,0,3014,0.5162574651625746,0.17965653538703918,0.09643328934907913,0,0,0
11-28-532-04339-570190,andhra pradesh,adilabad,bhainsa,BHAINSA ADILABAD,Control,0,21690.283203125,0,1871,0.5163014430785676,0.675544798374176,0.3171912729740143,0,0,0
11-28-532-04339-570191,andhra pradesh,adilabad,bhainsa,BHAINSA ADILABAD,Control,0,21641.2890625,0,1091,0.5041246562786434,0.3178294599056244,0.0038759689778089523,0,0,0
11-28-532-04339-570192,andhra pradesh,adilabad,bhainsa,BHAINSA ADILABAD,Control,0,21259.525390625,0,717,0.5425383542538355,0.028901733458042145,0,0,1,0
11-28-532-04339-570193,andhra pradesh,adilabad,bhainsa,BHAINSA ADILABAD,Control,0,23233.72265625,0,2628,0.4969558599695586,0.17595307528972626,0.06158357858657837,0,0,0
11-28-532-04339-570194,andhra pradesh,adilabad,bhainsa,BHAINSA ADILABAD,Control,0,32704.5390625,0,863,0.507531865585168,0.9583333134651184,0.9166666865348816,0,0,0
11-28-532-04339-570195,andhra pradesh,adilabad,bhainsa,BHAINSA ADILABAD,Control,0,21621.390625,0,705,0.5404255319148936,0.028901733458042145,0,0,1,0
11-28-532-04339-570196,andhra pradesh,adilabad,bhainsa,BHAINSA ADILABAD,Control,0,24513.390625,0,632,0.49050632911392406,0.9795918464660645,0,0,1,0
11-28-532-04339-570197,andhra pradesh,adilabad,bhainsa,BHAINSA ADILABAD,Control,0,20151.9765625,0,534,0.49063670411985016,0.17213115096092224,0.02459016442298889,0,0,0
11-28-532-04339-570198,andhra pradesh,adilabad,bhainsa,BHAINSA ADILABAD,Control,0,20259.501953125,0,1061,0.5108388312912346,0.22510822117328644,0.03896103799343109,0,0,0
11-28-532-04339-570199,andhra pradesh,adilabad,bhainsa,BHAINSA ADILABAD,Control,0,18760.1953125,0,1895,0.512401055408971,0.04605263099074364,0.0021929824724793434,0,0,1
11-28-532-04340-570201,andhra pradesh,adilabad,tanoor,TANOOR ADILABAD,Treatment,1,15345.548828125,0,265,0.5094339622641509,0,0,1,1,1
11-28-532-04340-570202,andhra pradesh,adilabad,tanoor,TANOOR ADILABAD,Treatment,1,20707.8125,0,1402,0.4957203994293866,0.25153374671936035,0.0061349691823124886,0,0,0
11-28-532-04340-570203,andhra pradesh,adilabad,tanoor,TANOOR ADILABAD,Treatment,1,21742.447265625,0,2017,0.49132374814080315,0.278801828622818,0.05299539119005203,0,0,0
11-28-532-04340-570204,andhra pradesh,adilabad,tanoor,TANOOR ADILABAD,Treatment,1,19789.603515625,0,1225,0.4995918367346939,0.037931036204099655,0.01034482754766941,0,0,0
11-28-532-04340-570205,andhra pradesh,adilabad,tanoor,TANOOR ADILABAD,Treatment,1,19129.455078125,0,1194,0.4899497487437186,0.01953125,0,0,1,0
11-28-532-04340-570206,andhra pradesh,adilabad,tanoor,TANOOR ADILABAD,Treatment,1,21408.849609375,0,656,0.510670731707317,0.0939597338438034,0,0,1,0
11-28-532-04340-570207,andhra pradesh,adilabad,tanoor,TANOOR ADILABAD,Treatment,1,18996.806640625,0,1260,0.5261904761904762,0.05574912950396538,0.006968641187995672,0,0,0
11-28-532-04340-570208,andhra pradesh,adilabad,tanoor,TANOOR ADILABAD,Treatment,1,17602.1171875,0,1141,0.5065731814198072,0.027397260069847107,0,0,1,1
11-28-532-04340-570209,andhra pradesh,adilabad,tanoor,TANOOR ADILABAD,Treatment,1,20477.833984375,0,456,0.5504385964912281,0.009803921915590763,0,0,1,0
11-28-532-04340-570210,andhra pradesh,adilabad,tanoor,TANOOR ADILABAD,Treatment,1,18498.62109375,0,1242,0.4782608695652174,0.0038759689778089523,0,0,1,1
11-28-532-04340-570211,andhra pradesh,adilabad,tanoor,TANOOR ADILABAD,Treatment,1,18203.888671875,0,1387,0.48738284066330206,0.0347222238779068,0.0069444444961845875,0,0,1
11-28-532-04340-570212,andhra pradesh,adilabad,tanoor,TANOOR ADILABAD,Treatment,1,17809.15234375,0,1435,0.5017421602787456,0.15916955471038818,0.041522491723299026,0,0,1
11-28-532-04340-570213,andhra pradesh,adilabad,tanoor,TANOOR ADILABAD,Treatment,1,16893.283203125,0,677,0.4874446085672083,0.40163934230804443,0.12295082211494446,0,0,1
11-28-532-04340-570214,andhra pradesh,adilabad,tanoor,TANOOR ADILABAD,Treatment,1,17530.5703125,0,221,0.4796380090497738,0.06976744532585144,0,0,1,1
11-28-532-04340-570215,andhra pradesh,adilabad,tanoor,TANOOR ADILABAD,Treatment,1,17348.68359375,0,1139,0.5013169446883231,0.1719457060098648,0.013574660755693913,0,0,1
11-28-532-04340-570216,andhra pradesh,adilabad,tanoor,TANOOR ADILABAD,Treatment,1,19733.29296875,0,1216,0.49588815789473684,0.24796748161315918,0.22357723116874695,0,0,0
11-28-532-04340-570217,andhra pradesh,adilabad,tanoor,TANOOR ADILABAD,Treatment,1,17369.6171875,0,617,0.539708265802269,0.06666667014360428,0,0,1,1
11-28-532-04340-570218,andhra pradesh,adilabad,tanoor,TANOOR ADILABAD,Treatment,1,17883.794921875,0,2432,0.4897203947368421,0.05118110403418541,0.005905511789023876,0,0,1
11-28-532-04340-570219,andhra pradesh,adilabad,tanoor,TANOOR ADILABAD,Treatment,1,17110.939453125,0,1567,0.4952137843012125,0.006688963156193495,0.006688963156193495,0,0,1
11-28-532-04340-570220,andhra pradesh,adilabad,tanoor,TANOOR ADILABAD,Treatment,1,19190.419921875,0,1580,0.5082278481012659,0.025280898436903954,0.00561797758564353,0,0,0
11-28-532-04340-570221,andhra pradesh,adilabad,tanoor,TANOOR ADILABAD,Treatment,1,18131.705078125,0,1005,0.4935323383084577,0.0047846888191998005,0.0047846888191998005,0,0,1
11-28-532-04340-570222,andhra pradesh,adilabad,tanoor,TANOOR ADILABAD,Treatment,1,18188.89453125,0,965,0.48808290155440415,0.009950248524546623,0.009950248524546623,0,0,1
11-28-532-04340-570223,andhra pradesh,adilabad,tanoor,TANOOR ADILABAD,Treatment,1,22197.9296875,0,631,0.48811410459587956,0.4571428596973419,0.014285714365541935,0,0,0
11-28-532-04340-570224,andhra pradesh,adilabad,tanoor,TANOOR ADILABAD,Treatment,1,17840.521484375,0,782,0.4884910485933504,0.07017543911933899,0.023391813039779663,0,0,1
11-28-532-04340-570225,andhra pradesh,adilabad,tanoor,TANOOR ADILABAD,Treatment,1,15049.212890625,0,459,0.4923747276688453,0.02083333395421505,0,0,1,1
11-28-532-04340-570226,andhra pradesh,adilabad,tanoor,TANOOR ADILABAD,Treatment,1,18838.634765625,0,3076,0.49934980494148246,0.16181229054927826,0.02103559859097004,0,0,1
11-28-532-04340-570227,andhra pradesh,adilabad,tanoor,TANOOR ADILABAD,Treatment,1,20317.837890625,0,2109,0.4917022285443338,0.039024390280246735,0.007317073177546263,0,0,0
11-28-532-04340-570228,andhra pradesh,adilabad,tanoor,TANOOR ADILABAD,Treatment,1,19771.61328125,0,927,0.4886731391585761,0.11282051354646683,0,0,1,0
11-28-532-04340-570230,andhra pradesh,adilabad,tanoor,TANOOR ADILABAD,Treatment,1,25310.677734375,0,918,0.48366013071895425,0.291262149810791,0.009708737954497337,0,0,0
11-28-532-04340-570231,andhra pradesh,adilabad,tanoor,TANOOR ADILABAD,Treatment,1,19694.55078125,0,1209,0.46980976013234077,0.10300429165363312,0.04721030220389366,0,0,0
11-28-532-04340-570232,andhra pradesh,adilabad,tanoor,TANOOR ADILABAD,Treatment,1,18153.26171875,0,483,0.4658385093167702,0,0,1,1,1
11-28-532-04341-570233,andhra pradesh,adilabad,mudhole,MUDHOLE ADILABAD,Control,0,18185.716796875,0,1160,0.49051724137931035,0.0615384615957737,0.003846153849735856,0,0,1
11-28-532-04341-570234,andhra pradesh,adilabad,mudhole,MUDHOLE ADILABAD,Control,0,19300.39453125,0,755,0.4913907284768212,0.06111111119389534,0.011111111380159855,0,0,0
11-28-532-04341-570235,andhra pradesh,adilabad,mudhole,MUDHOLE ADILABAD,Control,0,21470.19921875,0,973,0.5005138746145941,0.02024291455745697,0.004048583097755909,0,0,0
11-28-532-04341-570236,andhra pradesh,adilabad,mudhole,MUDHOLE ADILABAD,Control,0,19359.01953125,0,1929,0.4940383618455158,0.0516853928565979,0.013483146205544472,0,0,0
